health_region_code,name,uf,capacity,legacy_suicide_asmr,corrected_suicide_asmr,delta_suicide_asmr,legacy_suicide_percentile,corrected_suicide_percentile,delta_suicide_percentile,legacy_need,corrected_need,delta_need,legacy_mismatch,corrected_mismatch,delta_mismatch,legacy_lisa,corrected_lisa,legacy_radar_families,corrected_radar_families,flags
13001,"Manaus, Entorno e Alto Rio Negro",AM,0.1491628614916286,6.144743788306698,6.190200110551096,0.045456322244397995,0.2100456621004566,0.20776255707762556,-0.00228310502283105,0.1381278538812785,0.13698630136986298,-0.0011415525114155112,-0.0110350076103501,-0.012176560121765628,-0.0011415525114155285,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13002,Rio Negro e Solimões,AM,0.2100456621004566,4.8939771054228025,4.895689398107261,0.001712292684458383,0.093607305936073,0.08904109589041095,-0.004566210045662045,0.1198630136986301,0.11757990867579908,-0.0022831050228310223,-0.0901826484018264,-0.09246575342465753,-0.0022831050228311334,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13003,Rio Madeira,AM,0.4041095890410959,5.526765212178121,5.528698903210521,0.0019336910324003753,0.1461187214611872,0.1415525114155251,-0.0045662100456621,0.0867579908675799,0.08447488584474885,-0.00228310502283105,-0.317351598173516,-0.319634703196347,-0.0022831050228310223,low-high,low-high,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13004,Médio Amazonas,AM,0.1308980213089802,4.696866825770347,4.698510153994489,0.0016433282241417047,0.0753424657534246,0.0730593607305936,-0.0022831050228309946,0.045662100456621,0.04452054794520545,-0.0011415525114155528,-0.0852359208523592,-0.08637747336377476,-0.0011415525114155528,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13005,Baixo Amazonas,AM,0.1796042617960426,11.82159036690738,11.82572647589765,0.00413610899027006,0.8447488584474886,0.8378995433789954,-0.006849315068493178,0.5833333333333334,0.5799086757990868,-0.003424657534246589,0.4037290715372907,0.4003044140030442,-0.0034246575342465335,not_significant,not_significant,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13006,Regional Purus,AM,0.1803652968036529,4.956116282020049,4.9578503158069305,0.0017340337868816391,0.1073059360730593,0.10273972602739725,-0.004566210045662045,0.0764840182648401,0.07420091324200913,-0.002283105022830967,-0.1038812785388128,-0.10616438356164377,-0.0022831050228309807,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13007,Regional Juruá,AM,0.2115677321156773,13.065494803969385,13.070066127187646,0.0045713232182613694,0.91324200913242,0.9041095890410958,-0.0091324200913242,0.4920091324200913,0.48744292237442916,-0.004566210045662156,0.280441400304414,0.27587519025875185,-0.004566210045662156,not_significant,not_significant,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13008,Triângulo,AM,0.1210045662100456,8.472154448175683,8.47511866475674,0.0029642165810574994,0.4726027397260274,0.4657534246575342,-0.006849315068493178,0.2374429223744292,0.23401826484018262,-0.003424657534246589,0.1164383561643835,0.11301369863013702,-0.003424657534246478,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
13009,Alto Solimões,AM,0.1126331811263318,18.32962056941261,18.41555985435428,0.08593928494167002,0.9931506849315068,0.9931506849315068,0.0,0.4965753424657534,0.4965753424657534,0.0,0.3839421613394216,0.3839421613394216,0.0,not_significant,not_significant,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
14001,Centro Norte,RR,0.5380517503805176,9.465833615246916,9.623482414776609,0.15764879952969224,0.5981735159817352,0.6050228310502284,0.006849315068493178,0.3675799086757991,0.3710045662100457,0.003424657534246589,-0.1704718417047184,-0.16704718417047187,0.0034246575342465335,not_significant,not_significant,,,
14002,Sul,RR,0.302130898021309,6.430288251454649,6.432538064907949,0.00224981345330022,0.2351598173515981,0.2328767123287671,-0.0022831050228309946,0.1449771689497717,0.14383561643835616,-0.001141552511415539,-0.1571537290715373,-0.15829528158295283,-0.001141552511415539,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15001,Araguaia,PA,0.3378995433789954,9.74846111612001,9.982156157468195,0.23369504134818442,0.6301369863013698,0.636986301369863,0.006849315068493178,0.4817351598173516,0.4851598173515982,0.003424657534246589,0.1438356164383561,0.14726027397260277,0.0034246575342466723,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15002,Baixo Amazonas,PA,0.1681887366818873,8.115038330103738,8.262588579681378,0.1475502495776393,0.4292237442922374,0.4337899543378995,0.0045662100456621,0.2237442922374429,0.22602739726027396,0.00228310502283105,0.0555555555555555,0.05783866057838666,0.002283105022831161,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15003,Carajás,PA,0.2945205479452055,6.664205516280738,6.881697878277665,0.21749236199692668,0.2625570776255708,0.2808219178082192,0.0182648401826484,0.2762557077625571,0.2853881278538813,0.0091324200913242,-0.0182648401826484,-0.0091324200913242,0.0091324200913242,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,
15004,Lago de Tucuruí,PA,0.271689497716895,6.834555126844768,6.83694638419909,0.002391257354321219,0.2762557077625571,0.2671232876712329,-0.0091324200913242,0.1621004566210045,0.15753424657534243,-0.0045662100456620724,-0.1095890410958904,-0.11415525114155256,-0.004566210045662156,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15006,Metropolitana I,PA,0.1765601217656012,3.915856264296424,4.012664951452481,0.09680868715605717,0.0365296803652968,0.03881278538812785,0.00228310502283105,0.2796803652968037,0.2808219178082192,0.0011415525114155112,0.1031202435312024,0.10426179604261798,0.0011415525114155806,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15007,Metropolitana II,PA,0.3028919330289193,4.2273475217740035,4.228826575737736,0.0014790539637328237,0.0433789954337899,0.04337899543378995,4.85722573273506e-17,0.1221461187214611,0.12214611872146118,8.326672684688674e-17,-0.1807458143074581,-0.18074581430745812,-2.7755575615628914e-17,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15008,Metropolitana III,PA,0.2602739726027397,5.319802566639529,5.379180203527733,0.059377636888203966,0.1255707762557077,0.1278538812785388,0.0022831050228311056,0.1621004566210045,0.16324200913242004,0.001141552511415539,-0.0981735159817351,-0.09703196347031967,0.001141552511415428,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15009,Rio Caetés,PA,0.515220700152207,4.4990904163865375,4.500664547086528,0.0015741306999901283,0.0639269406392694,0.06164383561643835,-0.00228310502283105,0.3321917808219178,0.3310502283105023,-0.0011415525114155112,-0.1830289193302892,-0.1841704718417047,-0.0011415525114155112,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,
15010,Tapajós,PA,0.1613394216133942,9.285765347127237,9.289014227890464,0.0032488807632269356,0.5799086757990868,0.5662100456621004,-0.013698630136986356,0.3002283105022831,0.2933789954337899,-0.006849315068493178,0.1388888888888889,0.13203957382039572,-0.006849315068493178,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15011,Tocantins,PA,0.1933028919330288,4.889009294756901,4.942450135998588,0.05344084124168713,0.091324200913242,0.0958904109589041,0.0045662100456621,0.117579908675799,0.1198630136986301,0.0022831050228311056,-0.0757229832572298,-0.0734398782343987,0.0022831050228311056,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15012,Xingu,PA,0.3226788432267884,6.064213853419446,6.2490042584997925,0.1847904050803466,0.1986301369863013,0.2146118721461187,0.015981735159817406,0.1255707762557077,0.13356164383561642,0.007990867579908717,-0.1971080669710806,-0.189117199391172,0.007990867579908606,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15013,Marajó I,PA,0.1103500761035007,3.8174952905933246,3.9887011003586,0.17120580976527533,0.0319634703196347,0.0365296803652968,0.0045662100456621,0.0308219178082191,0.0331050228310502,0.0022831050228310987,-0.0795281582952816,-0.0772450532724505,0.0022831050228311056,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
15014,Marajó II,PA,0.2039573820395738,5.8197925903552346,5.821828805086702,0.002036214731467645,0.1803652968036529,0.1735159817351598,-0.006849315068493095,0.1118721461187214,0.10844748858447485,-0.0034246575342465474,-0.0920852359208523,-0.09550989345509896,-0.0034246575342466584,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
16001,Área Central,AP,0.2009132420091324,9.345347124670475,9.390178943539913,0.04483181886943832,0.58675799086758,0.5753424657534246,-0.011415525114155334,0.3184931506849315,0.31278538812785384,-0.005707762557077667,0.1175799086757991,0.11187214611872143,-0.005707762557077667,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
16002,Área Norte,AP,0.1971080669710806,12.246616930538554,12.250901746778556,0.004284816240001987,0.8767123287671232,0.865296803652968,-0.011415525114155223,0.5228310502283104,0.5171232876712328,-0.005707762557077611,0.3257229832572298,0.3200152207001522,-0.005707762557077611,not_significant,not_significant,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
16003,Área Sudoeste,AP,0.3181126331811263,6.541527431705893,6.802346369333991,0.26081893762809827,0.2511415525114155,0.2648401826484018,0.0136986301369863,0.1289954337899543,0.13584474885844747,0.006849315068493178,-0.189117199391172,-0.18226788432267885,0.00684931506849315,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
17001,Médio Norte Araguaia,TO,0.6522070015220701,9.540005887849563,9.669108711978925,0.1291028241293617,0.6095890410958904,0.6095890410958904,0.0,0.5445205479452054,0.5445205479452054,0.0,-0.1076864535768646,-0.10768645357686468,-8.326672684688674e-17,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,
17002,Bico do Papagaio,TO,0.5098934550989346,6.489444557023251,6.491715067939388,0.0022705109161362813,0.2488584474885844,0.23972602739726026,-0.009132420091324145,0.1769406392694064,0.1723744292237443,-0.0045662100456621,-0.3329528158295282,-0.3375190258751903,-0.0045662100456621,not_significant,not_significant,,,ZERO_REGISTERED_BEDS
17003,Sudeste,TO,0.3158295281582953,13.132391297275335,13.468984390936667,0.3365930936613317,0.9155251141552512,0.9200913242009132,0.004566210045662045,0.5353881278538812,0.5376712328767124,0.0022831050228311334,0.2195585996955859,0.22184170471841708,0.002283105022831189,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
17004,Cerrado Tocantins Araguaia,TO,0.4246575342465753,11.77764723858133,12.347627924023156,0.5699806854418252,0.8424657534246576,0.8698630136986302,0.0273972602739726,0.4954337899543379,0.5091324200913242,0.0136986301369863,0.0707762557077625,0.08447488584474888,0.013698630136986384,not_significant,not_significant,,,ZERO_REGISTERED_BEDS
17005,Ilha do Bananal,TO,0.5395738203957382,10.851490748347995,11.181184229833192,0.3296934814851973,0.7465753424657534,0.7625570776255708,0.01598173515981738,0.615296803652968,0.6232876712328768,0.007990867579908745,0.0757229832572298,0.08371385083713856,0.007990867579908759,high-high,high-high,SPATIAL_HH_MISMATCH,SPATIAL_HH_MISMATCH,ZERO_REGISTERED_BEDS
17006,Capim Dourado,TO,0.571537290715373,10.025763999257247,10.187416728477523,0.1616527292202754,0.6529680365296804,0.6575342465753424,0.004566210045662045,0.6164383561643836,0.6187214611872146,0.0022831050228310223,0.0449010654490106,0.04718417047184165,0.002283105022831043,high-high,high-high,CAPACITY_COMPONENT_LOW;SPATIAL_HH_MISMATCH,CAPACITY_COMPONENT_LOW;SPATIAL_HH_MISMATCH,
17007,Cantão,TO,0.1643835616438356,12.131257763286948,12.135502217944968,0.004244454658019592,0.8698630136986302,0.8584474885844748,-0.011415525114155334,0.6210045662100456,0.615296803652968,-0.005707762557077611,0.45662100456621,0.4509132420091324,-0.005707762557077611,not_significant,not_significant,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
17008,Amor Perfeito,TO,0.1613394216133942,11.435610400108477,11.724516322437232,0.28890592232875534,0.8127853881278538,0.8287671232876712,0.01598173515981738,0.6267123287671232,0.634703196347032,0.007990867579908745,0.465372907153729,0.4733637747336378,0.0079908675799088,not_significant,not_significant,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;MISMATCH_MARKED_POSITIVE;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
21001,Açailândia,MA,0.4010654490106545,8.266394275513452,8.325387060467316,0.05899278495386362,0.4474885844748858,0.4452054794520548,-0.0022831050228310223,0.3105022831050228,0.3093607305936073,-0.0011415525114155112,-0.0905631659056316,-0.09170471841704719,-0.0011415525114155944,not_significant,not_significant,,,ZERO_REGISTERED_BEDS
21002,Bacabal,MA,0.3340943683409437,7.741076740055629,7.896094175601135,0.1550174355455063,0.3789954337899543,0.3881278538812785,0.0091324200913242,0.3938356164383562,0.39840182648401823,0.004566210045662045,0.0597412480974124,0.06430745814307454,0.004566210045662135,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
21003,Balsas,MA,0.2054794520547945,8.873690461900367,8.876795166915274,0.0031047050149073385,0.5273972602739726,0.5182648401826484,-0.0091324200913242,0.3013698630136986,0.2968036529680365,-0.0045662100456621,0.095890410958904,0.091324200913242,-0.004566210045661989,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
21004,Barra do Corda,MA,0.3066971080669711,6.629207760242127,6.68636758824951,0.05715982800738306,0.2579908675799087,0.2557077625570776,-0.002283105022831078,0.2146118721461187,0.21347031963470314,-0.0011415525114155667,-0.0920852359208523,-0.09322678843226795,-0.00114155251141565,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
21005,Caxias,MA,0.439117199391172,9.275831092807929,9.279076497798663,0.003245404990734002,0.5776255707762558,0.5616438356164384,-0.01598173515981738,0.3595890410958904,0.35159817351598177,-0.007990867579908634,-0.0795281582952815,-0.08751902587519023,-0.00799086757990873,not_significant,not_significant,CAPACITY_COMPONENT_LOW,CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
21006,Chapadinha,MA,0.1438356164383561,3.4144064369823033,3.4458516247729323,0.03144518779062899,0.0182648401826484,0.01598173515981735,-0.00228310502283105,0.1244292237442922,0.12328767123287668,-0.001141552511415525,-0.0194063926940639,-0.020547945205479423,-0.0011415525114155216,not_significant,not_significant,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,CAPACITY_LOW;CAPACITY_COMPONENT_LOW,ZERO_REGISTERED_BEDS
