health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
35013,3.029793133351347,3.029793133351347,3.063476940443945,0.033683807092597995
35014,5.5891940599773315,5.5891940599773315,5.5891940599773315,0.0
35015,4.926124110363221,4.926124110363221,4.957187360126881,0.03106324976366004
35016,1.57495744434168,1.57495744434168,1.5964153714975988,0.021457927155918766
35021,7.549725254255281,7.549725254255281,7.61246695000964,0.06274169575435895
35022,8.683786628397906,8.683786628397906,8.905223846367543,0.2214372179696369
35023,8.346274536104247,8.346274536104247,8.346274536104247,0.0
35031,9.455109585197416,9.455109585197416,9.60556625177473,0.15045666657731438
35032,7.492435466151659,7.492435466151659,7.514352820088753,0.021917353937094042
35033,10.190466265846215,10.190466265846212,10.292044133554766,0.10157786770855459
35041,7.211732954572409,7.21173295457241,7.264534082781374,0.05280112820896399
35051,7.655899726166873,7.655899726166873,7.836587143567837,0.18068741740096428
35052,7.059012230745219,7.059012230745219,7.1135432071314675,0.05453097638624804
