health_region_code,lisa_local_i,lisa_p,lisa_q,lisa_significant,lisa_cluster
35142,-0.093086846183195,0.2755,0.3567684365781711,False,not_significant
35143,-0.1334823051582706,0.1806,0.2811468085106383,False,not_significant
35151,0.16686507626991015,0.1729,0.2740184115523466,False,not_significant
35152,0.2758601787078735,0.2853,0.3651507288629738,False,not_significant
35153,0.4116404317925591,0.1864,0.2881323943661972,False,not_significant
35154,0.1263312614953282,0.0761,0.1579985849056604,False,not_significant
35155,0.095861412100986,0.3819,0.4413105263157895,False,not_significant
35156,-0.022665872785268448,0.465,0.4844604265402843,False,not_significant
35157,0.11122894044262902,0.3221,0.389536914600551,False,not_significant
35161,-0.11516098185672898,0.1996,0.2946308724832215,False,not_significant
35162,0.8795331388382224,0.0542,0.13265434782608693,False,not_significant
35163,0.22842010360793724,0.0838,0.16798264840182647,False,not_significant
35171,0.036522383485050894,0.3929,0.45031796875,False,not_significant
35172,0.37940885188450363,0.0507,0.1286549132947977,False,not_significant
35173,0.35453230175404743,0.0078,0.03990909090909091,True,low-low
35174,-7.354698673927681e-17,0.4949,0.4949,False,not_significant
41001,0.11902589790216736,0.4009,0.45556175710594315,False,not_significant
41002,-0.08872065643339169,0.0059,0.03548082191780822,True,low-high
41003,1.6660925107524616,0.0003,0.007981818181818182,True,high-high
41004,0.7631812328303585,0.001,0.012542857142857142,True,high-high
41005,1.661291298440749,0.0021,0.020120833333333334,True,high-high
41006,2.0016784934875815,0.0023,0.020606122448979594,True,high-high
41007,1.805081997558387,0.0001,0.0054875,True,high-high
41008,2.188688706303294,0.0004,0.007981818181818182,True,high-high
41009,1.4363176732743583,0.0066,0.03714615384615385,True,high-high
41010,1.5087882383366193,0.0028,0.02319245283018868,True,high-high
41011,0.13599386835754965,0.0927,0.180868,False,not_significant
41012,0.44554292404849727,0.0011,0.013051351351351353,True,high-high
41013,0.22958016377302812,0.1878,0.28927789473684207,False,not_significant
41014,0.8746382322831626,0.0856,0.16927207207207204,False,not_significant
41015,-0.10642399049713855,0.3201,0.38818756906077345,False,not_significant
41016,-0.16235840216983888,0.2328,0.319646875,False,not_significant
41017,-0.00036185362947791606,0.4916,0.4949,False,not_significant
41018,-0.07498032912934856,0.0252,0.08194666666666667,True,low-high
41019,1.4356284282658294,0.0279,0.08686595744680851,True,high-high
41020,1.4687904889353993,0.0053,0.033865714285714284,True,high-high
41021,0.7759897870384961,0.0715,0.15623235294117646,False,not_significant
41022,0.5206243593390236,0.033,0.09658,True,high-high
42001,2.99075084555221,0.0008,0.010975,True,high-high
42002,2.5199529327857615,0.0007,0.009912903225806452,True,high-high
42003,2.0864941461695246,0.0001,0.0054875,True,high-high
42004,0.9814747561898183,0.0548,0.13265434782608693,False,not_significant
42005,0.19817694486970916,0.2397,0.3233248466257669,False,not_significant
42006,0.3919513372474369,0.0726,0.15623235294117646,False,not_significant
42007,0.07188648059731229,0.0597,0.1379384210526316,False,not_significant
42008,1.3445350078807405,0.0002,0.007316666666666667,True,high-high
42009,1.7990777106182751,0.0032,0.024977586206896555,True,high-high
42010,1.7779614227874776,0.0006,0.009082758620689654,True,high-high
42011,0.3064935717524014,0.1087,0.19966234309623432,False,not_significant
42012,0.6579277235280814,0.0034,0.025298305084745763,True,high-high
42013,0.4120965498129092,0.0206,0.07352357723577235,True,high-high
42014,0.4736318120367214,0.2172,0.31058892508143326,False,not_significant
42015,0.02341139768953113,0.0711,0.15623235294117646,False,not_significant
42016,0.10256067086477136,0.3572,0.41816213333333335,False,not_significant
42017,0.3023446715595148,0.135,0.23241176470588235,False,not_significant
43001,0.2904742000798977,0.0762,0.1579985849056604,False,not_significant
43002,0.11152186957125397,0.2401,0.3233248466257669,False,not_significant
43003,0.0856981143518702,0.1189,0.21218333333333336,False,not_significant
43004,0.17438152114693314,0.3583,0.4183343085106383,False,not_significant
