health_region_code,health_region_name,uf,geography_version,population,person_years,suicide_asmr,psychiatric_admissions,psychiatric_admission_rate,caps_count,mental_health_beds_sus_count,psychiatrist_fte,caps_rate,mental_health_beds_sus_rate,psychiatrist_fte_rate,suicide_percentile,psychiatric_admission_percentile,caps_percentile,beds_percentile,psychiatrist_fte_percentile,need_score,capacity_score,mismatch_score,year,need_window_start,need_window_end,capacity_competence,temporal_version,release_id,quality_flags
33003,Centro-Sul,RJ,BR_HEALTH_REGIONS_END2024_V1,336277,1009432,5.9247278654024988,1787,177.03025067562749,15,31,18.599999999999994,4.4606083675065502,9.2185906261802018,5.5311543757081196,0.24200913242009131,0.84474885844748859,0.94977168949771684,0.98401826484018262,0.94977168949771684,0.54337899543378998,0.96118721461187207,-0.41780821917808209,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
33004,Médio Paraíba,RJ,BR_HEALTH_REGIONS_END2024_V1,917947,2754073,5.0479586577483646,2911,105.69799711191389,24,33,39.975000000000001,2.6145300327796703,3.5949787950720462,4.354826585848639,0.14840182648401826,0.66438356164383561,0.75799086757990863,0.86073059360730597,0.85616438356164382,0.40639269406392692,0.82496194824961944,-0.41856925418569252,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
33005,Metropolitana I,RJ,BR_HEALTH_REGIONS_END2024_V1,10491301,31543391,3.8888245362087916,23733,75.239215720339018,65,67,389.97500000000127,0.61956091051052675,0.63862432314161988,3.7171271704052837,0.050228310502283102,0.5091324200913242,0.020547945205479451,0.68721461187214616,0.76255707762557079,0.27968036529680362,0.49010654490106548,-0.21042617960426185,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
33006,Metropolitana II,RJ,BR_HEALTH_REGIONS_END2024_V1,2049801,6159416,4.1300690556274651,12156,197.35637274702665,20,13,75.250000000000085,0.97570447082424094,0.63420790603575661,3.6710880714762113,0.068493150684931503,0.88584474885844744,0.11643835616438356,0.68493150684931503,0.75570776255707761,0.47716894977168944,0.51902587519025867,-0.041856925418569224,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
33007,Noroeste,RJ,BR_HEALTH_REGIONS_END2024_V1,352439,1056411,7.3909366447418581,1898,179.66492208051602,11,4,12.075000000000001,3.1211074824295837,1.1349481754289397,3.4261248045761112,0.4132420091324201,0.85159817351598177,0.85388127853881279,0.71232876712328763,0.70776255707762559,0.63242009132420096,0.75799086757990874,-0.12557077625570778,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
33008,Norte,RJ,BR_HEALTH_REGIONS_END2024_V1,957566,2855484,5.6645927170599704,2860,100.1581518229484,14,4,37.350000000000009,1.4620402144604132,0.41772577556011808,3.9005144292926035,0.20776255707762556,0.63926940639269403,0.31963470319634701,0.66666666666666663,0.79452054794520544,0.42351598173515981,0.59360730593607303,-0.17009132420091322,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
33009,Serrana,RJ,BR_HEALTH_REGIONS_END2024_V1,963961,2894769,6.5476455064262984,12188,421.03532268032438,22,12,37.250000000000014,2.2822500080397443,1.2448636407489515,3.8642642181582048,0.30365296803652969,0.98630136986301364,0.65981735159817356,0.71917808219178081,0.79223744292237441,0.64497716894977164,0.72374429223744297,-0.078767123287671326,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35011,Alto do Tietê,SP,BR_HEALTH_REGIONS_END2024_V1,3008699,8995893,4.9042010609653435,8033,89.296304435813099,20,0,76.449999999999918,0.66473914472667428,0,2.5409653807177097,0.13926940639269406,0.5821917808219178,0.027397260273972601,0.32077625570776258,0.49771689497716892,0.36073059360730592,0.2819634703196347,0.078767123287671215,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35012,Franco da Rocha,SP,BR_HEALTH_REGIONS_END2024_V1,605130,1802176,5.8465998834594783,3402,188.77179587343301,12,0,25.32500000000001,1.9830449655445936,0,4.1850511460347386,0.23287671232876711,0.87671232876712324,0.53881278538812782,0.32077625570776258,0.83333333333333337,0.5547945205479452,0.56430745814307459,-0.0095129375951293893,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35013,Mananciais,SP,BR_HEALTH_REGIONS_END2024_V1,1145996,3417944,3.4515144051260034,2376,69.51547480005523,12,0,37.275000000000006,1.0471240737314964,0,3.2526291540284618,0.022831050228310501,0.4771689497716895,0.15068493150684931,0.32077625570776258,0.68264840182648401,0.25,0.38470319634703198,-0.13470319634703198,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35014,Rota dos Bandeirantes,SP,BR_HEALTH_REGIONS_END2024_V1,2003332,5970646,5.2595340008484133,3002,50.27931650946983,16,0,62.324999999999953,0.79866941675169156,0,3.1110669624405713,0.15981735159817351,0.34931506849315069,0.054794520547945202,0.32077625570776258,0.65525114155251141,0.2545662100456621,0.34360730593607308,-0.089041095890410982,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35015,Grande ABC,SP,BR_HEALTH_REGIONS_END2024_V1,2784910,8351782,4.6423096539383018,6276,75.145639577278232,28,10,98.399999999999835,1.0054184874915169,0.3590780312469703,3.5333278274701811,0.11187214611872145,0.50684931506849318,0.13242009132420091,0.65753424657534243,0.72602739726027399,0.3093607305936073,0.50532724505327242,-0.19596651445966512,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35016,São Paulo,SP,BR_HEALTH_REGIONS_END2024_V1,11950472,35949673,1.4589020249277511,34545,96.092668214256079,104,0,718.14999999999498,0.87025851363862439,0,6.0093860727843635,0.0022831050228310501,0.61415525114155256,0.082191780821917804,0.32077625570776258,0.9634703196347032,0.30821917808219179,0.45547945205479451,-0.14726027397260272,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35021,Central do DRS II,SP,BR_HEALTH_REGIONS_END2024_V1,306205,916724,7.364953802507741,497,54.214790929440049,5,0,5.2999999999999998,1.6328929965219379,0,1.7308665763132542,0.408675799086758,0.38812785388127852,0.40182648401826482,0.32077625570776258,0.24885844748858446,0.39840182648401823,0.32382039573820393,0.074581430745814303,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35022,Lagos do DRS II,SP,BR_HEALTH_REGIONS_END2024_V1,202490,607660,7.1576834173358357,486,79.97893558898069,5,0,5.8999999999999995,2.4692577411230183,0,2.9137241345251614,0.37442922374429222,0.545662100456621,0.72146118721461183,0.32077625570776258,0.60502283105022836,0.46004566210045661,0.54908675799086759,-0.089041095890410982,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35023,Consórcios do DRS II,SP,BR_HEALTH_REGIONS_END2024_V1,270069,809618,5.8927038557059417,780,96.341731532648737,3,0,6.7749999999999995,1.1108272330404452,0,2.5086181679496722,0.23515981735159816,0.62100456621004563,0.16894977168949771,0.32077625570776258,0.4817351598173516,0.42808219178082191,0.32382039573820398,0.10426179604261793,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35031,Central do DRS III,SP,BR_HEALTH_REGIONS_END2024_V1,323028,964794,8.3961223155014952,930,96.393634288770457,3,0,12.025000000000002,0.92871206211226276,0,3.7225875156333204,0.545662100456621,0.62557077625570778,0.1004566210045662,0.32077625570776258,0.76484018264840181,0.58561643835616439,0.39535768645357683,0.19025875190258756,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35032,Coração do DRS III,SP,BR_HEALTH_REGIONS_END2024_V1,400684,1197494,8.144287945691044,909,75.908522297397738,5,8,9.8249999999999993,1.2478661488854059,1.9965858382166497,2.4520569825598226,0.52054794520547942,0.5182648401826484,0.21004566210045661,0.76484018264840181,0.45662100456621002,0.51940639269406397,0.4771689497716895,0.042237442922374469,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35033,Noroeste do DRS III,SP,BR_HEALTH_REGIONS_END2024_V1,294181,883483,11.221984560944364,792,89.645188419018808,7,5,7.2999999999999998,2.3794874584014605,1.6996338988581858,2.4814654923329513,0.83561643835616439,0.58675799086757996,0.69634703196347036,0.74429223744292239,0.4680365296803653,0.71118721461187218,0.63622526636225263,0.074961948249619548,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35041,Baixada Santista,SP,BR_HEALTH_REGIONS_END2024_V1,1850396,5536098,7.6841959028771587,4524,81.718206577990486,29,0,65.725000000000009,1.5672320951839498,0,3.5519423950332798,0.4497716894977169,0.55251141552511418,0.36529680365296802,0.32077625570776258,0.72831050228310501,0.50114155251141557,0.47146118721461189,0.029680365296803679,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35051,Norte - Barretos,SP,BR_HEALTH_REGIONS_END2024_V1,292248,875558,8.1051258682740119,736,84.060679018408834,3,20,17.024999999999999,1.0265254167693192,6.8435027784621276,5.8255317401658857,0.51141552511415522,0.56164383561643838,0.13926940639269406,0.9634703196347032,0.95890410958904104,0.5365296803652968,0.68721461187214616,-0.15068493150684936,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35052,Sul - Barretos,SP,BR_HEALTH_REGIONS_END2024_V1,146109,439179,6.700987164838887,238,54.192026485783707,2,0,4.4999999999999991,1.3688410707074856,0,3.0798924090918414,0.31963470319634701,0.38584474885844749,0.26484018264840181,0.32077625570776258,0.64611872146118721,0.35273972602739723,0.41057838660578388,-0.057838660578386658,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35061,Vale do Jurumirim,SP,BR_HEALTH_REGIONS_END2024_V1,309289,924126,11.728210897988165,844,91.329537314175766,4,0,7.6499999999999995,1.2932888010889492,0,2.4734148320826153,0.86986301369863017,0.59589041095890416,0.22831050228310501,0.32077625570776258,0.46575342465753422,0.73287671232876717,0.33828006088280055,0.39459665144596662,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35062,Bauru,SP,BR_HEALTH_REGIONS_END2024_V1,659285,1971399,6.7131222197997333,2609,132.34256484861766,11,0,19.824999999999999,1.6684741803620589,0,3.0070455114252561,0.32648401826484019,0.73515981735159819,0.42009132420091322,0.32077625570776258,0.63013698630136983,0.53082191780821919,0.45700152207001521,0.073820395738203981,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35063,Polo Cuesta,SP,BR_HEALTH_REGIONS_END2024_V1,309505,926006,10.201606053383912,1227,132.50454100729368,6,0,23.95000000000001,1.9385793444370849,0,7.7381625498780346,0.76940639269406397,0.73744292237442921,0.52283105022831056,0.32077625570776258,0.99315068493150682,0.75342465753424659,0.61225266362252662,0.14117199391171997,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35064,Jaú,SP,BR_HEALTH_REGIONS_END2024_V1,333631,1003036,8.8171941771133415,2816,280.74765013419261,8,0,12.075000000000001,2.3978587121700321,0,3.6192679936816425,0.60730593607305938,0.94748858447488582,0.69863013698630139,0.32077625570776258,0.74429223744292239,0.7773972602739726,0.58789954337899542,0.18949771689497719,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35065,Lins,SP,BR_HEALTH_REGIONS_END2024_V1,161944,486717,13.405122524732775,1288,264.63016496239089,5,0,4.3499999999999996,3.0874870325544634,0,2.6861137183223827,0.9452054794520548,0.93378995433789957,0.84931506849315064,0.32077625570776258,0.53881278538812782,0.93949771689497719,0.56963470319634701,0.36986301369863017,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35071,Bragança,SP,BR_HEALTH_REGIONS_END2024_V1,502110,1490733,8.1163516328152543,1581,106.05520908170678,6,0,14.675000000000002,1.1949572802772301,0,2.9226663480113926,0.51598173515981738,0.67123287671232879,0.18949771689497716,0.32077625570776258,0.6095890410958904,0.59360730593607314,0.37328767123287676,0.22031963470319638,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35072,Região Metropolitana de Campinas,SP,BR_HEALTH_REGIONS_END2024_V1,3241928,9665943,6.2072086452164914,10220,105.73205325129685,47,20,118.44999999999989,1.4497545904782585,0.61691684701202498,3.653690026428714,0.26484018264840181,0.66666666666666663,0.30821917808219179,0.68264840182648401,0.75114155251141557,0.46575342465753422,0.58066971080669705,-0.11491628614916283,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35073,Jundiaí,SP,BR_HEALTH_REGIONS_END2024_V1,855527,2537382,5.9071732480217802,2848,112.24167271620907,11,14,26.150000000000002,1.2857571999481021,1.6364182544794026,3.0565955253311703,0.23744292237442921,0.68264840182648401,0.22374429223744291,0.73515981735159819,0.64155251141552516,0.46004566210045661,0.5334855403348554,-0.073439878234398792,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35074,Circuito das Águas,SP,BR_HEALTH_REGIONS_END2024_V1,134414,402646,9.6718919814561986,679,168.63448289564531,4,0,12.825000000000001,2.9758804886395764,0,9.5414168167006412,0.71917808219178081,0.81963470319634701,0.82191780821917804,0.32077625570776258,0.99543378995433784,0.76940639269406397,0.71270928462709282,0.056697108066971147,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35081,Três Colinas,SP,BR_HEALTH_REGIONS_END2024_V1,433665,1296200,9.6579843044732794,4126,318.31507483413054,2,0,15.275000000000002,0.4611854772693208,0,3.5223040826444381,0.71461187214611877,0.97031963470319638,0.0091324200913242004,0.32077625570776258,0.72374429223744297,0.84246575342465757,0.35121765601217653,0.49124809741248104,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35082,Alta Anhanguera,SP,BR_HEALTH_REGIONS_END2024_V1,152289,458332,8.7000674518857206,718,156.65500117818524,5,0,4.6500000000000004,3.2832312248422411,0,3.0534050391032839,0.59360730593607303,0.77853881278538817,0.87214611872146119,0.32077625570776258,0.63926940639269403,0.6860730593607306,0.61073059360730597,0.075342465753424626,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35083,Alta Mogiana,SP,BR_HEALTH_REGIONS_END2024_V1,114982,347328,7.6636283264852096,582,167.5649530127142,3,10,5.8250000000000011,2.6091040336748361,8.6970134455827868,5.0660103320519738,0.4452054794520548,0.81735159817351599,0.75570776255707761,0.97716894977168944,0.92465753424657537,0.63127853881278539,0.88584474885844744,-0.25456621004566204,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35091,Adamantina,SP,BR_HEALTH_REGIONS_END2024_V1,134062,402783,6.8733453153459587,2969,737.12147732153539,5,0,6.0499999999999998,3.7296176395995881,0,4.5128373439155016,0.34474885844748859,0.99771689497716898,0.91095890410958902,0.32077625570776258,0.87671232876712324,0.67123287671232879,0.70281582952815835,-0.031582952815829568,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35092,Assis,SP,BR_HEALTH_REGIONS_END2024_V1,240969,724174,8.6387834924255706,1179,162.80617641616519,6,0,10.325000000000001,2.4899468396349738,0,4.2847835198718514,0.58447488584474883,0.79908675799086759,0.72374429223744297,0.32077625570776258,0.85159817351598177,0.69178082191780821,0.63203957382039577,0.059741248097412436,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35093,Marília,SP,BR_HEALTH_REGIONS_END2024_V1,392334,1175060,9.0226019087254148,6638,564.9073238813337,6,0,40.95000000000001,1.5293092110293778,0,10.437535365275508,0.62328767123287676,0.99543378995433784,0.34474885844748859,0.32077625570776258,0.99771689497716898,0.80936073059360725,0.55441400304414001,0.25494672754946723,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35094,Ourinhos,SP,BR_HEALTH_REGIONS_END2024_V1,236797,711381,8.288367128996569,736,103.46073341851977,5,0,6.8750000000000009,2.1115132370764833,0,2.903330700980165,0.53196347031963476,0.65296803652968038,0.60502283105022836,0.32077625570776258,0.59817351598173518,0.59246575342465757,0.50799086757990874,0.084474885844748826,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35095,Tupã,SP,BR_HEALTH_REGIONS_END2024_V1,128903,387706,9.8391883746523234,1543,397.9819760333861,3,0,4.625,2.3273314042341915,0,3.587969248194379,0.73744292237442921,0.98401826484018262,0.67123287671232879,0.32077625570776258,0.73515981735159819,0.86073059360730597,0.57572298325722981,0.28500761035007616,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35101,Araras,SP,BR_HEALTH_REGIONS_END2024_V1,343506,1027966,7.2244056067547646,1592,154.86893535389302,9,0,9.125,2.620041571326265,0,2.6564310375946851,0.3949771689497717,0.77168949771689499,0.76484018264840181,0.32077625570776258,0.52968036529680362,0.58333333333333337,0.53843226788432264,0.044901065449010735,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35102,Limeira,SP,BR_HEALTH_REGIONS_END2024_V1,366640,1097628,7.3904335694369134,906,82.541626124697984,6,12,7.3999999999999977,1.6364826532838752,3.2729653065677504,2.0183286057167789,0.41095890410958902,0.55707762557077622,0.40639269406392692,0.83789954337899542,0.34931506849315069,0.48401826484018262,0.53120243531202438,-0.047184170471841758,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35103,Piracicaba,SP,BR_HEALTH_REGIONS_END2024_V1,616485,1837380,7.3412897834438873,1318,71.732575732836978,7,0,10.375000000000002,1.1354696383529201,0,1.6829282139873643,0.4041095890410959,0.48401826484018262,0.17579908675799086,0.32077625570776258,0.23287671232876711,0.44406392694063923,0.24315068493150682,0.20091324200913241,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35104,Rio Claro,SP,BR_HEALTH_REGIONS_END2024_V1,263741,789208,6.8625543612462829,371,47.009153480451289,4,0,8.6249999999999982,1.51663943035023,0,3.2702537716926825,0.34246575342465752,0.33333333333333331,0.34246575342465752,0.32077625570776258,0.69178082191780821,0.33789954337899542,0.45167427701674273,-0.11377473363774732,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35111,Alta Paulista,SP,BR_HEALTH_REGIONS_END2024_V1,135204,405152,7.0877671331782475,875,215.96832793618196,3,4,5.8999999999999995,2.2188692642229522,2.9584923522972693,4.3637762196384715,0.36757990867579909,0.91095890410958902,0.64383561643835618,0.81735159817351599,0.85844748858447484,0.63926940639269403,0.77321156773211575,-0.13394216133942172,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35112,Alta Sorocabana,SP,BR_HEALTH_REGIONS_END2024_V1,416182,1245790,8.0872720474541584,3961,317.950858491399,10,0,29.225000000000001,2.4027949310638133,0,7.0221681860339951,0.50456621004566216,0.96803652968036524,0.70091324200913241,0.32077625570776258,0.9817351598173516,0.73630136986301364,0.6678082191780822,0.068493150684931448,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35113,Alto Capivari,SP,BR_HEALTH_REGIONS_END2024_V1,57887,174180,5.4394618028897499,385,221.03571018486625,3,0,2.6000000000000001,5.1825107537098143,0,4.491509319881839,0.18036529680365296,0.92009132420091322,0.97945205479452058,0.32077625570776258,0.87214611872146119,0.55022831050228305,0.72412480974124804,-0.173896499238965,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35114,Extremo Oeste Paulista,SP,BR_HEALTH_REGIONS_END2024_V1,91120,275390,6.5700515327480105,571,207.3423145357493,2,4,1.8500000000000001,2.1949078138718177,4.3898156277436353,2.0302897278314314,0.30593607305936071,0.8995433789954338,0.63242009132420096,0.90639269406392697,0.35388127853881279,0.60273972602739723,0.63089802130898021,-0.028158295281582979,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35115,Pontal do Paranapanema,SP,BR_HEALTH_REGIONS_END2024_V1,65120,196947,9.3247883698585117,588,298.55747993114898,1,0,2.4249999999999998,1.5356265356265355,0,3.7238943488943486,0.66210045662100458,0.95205479452054798,0.34703196347031962,0.32077625570776258,0.76712328767123283,0.80707762557077634,0.47831050228310507,0.32876712328767127,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35121,Vale do Ribeira,SP,BR_HEALTH_REGIONS_END2024_V1,284892,856835,8.4820293213057205,370,43.182176264975169,7,5,5.1999999999999993,2.4570714516378134,1.7550510368841525,1.8252530783595184,0.56164383561643838,0.29452054794520549,0.71689497716894979,0.74885844748858443,0.28538812785388129,0.42808219178082196,0.58371385083713856,-0.1556316590563166,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,
35131,Horizonte Verde,SP,BR_HEALTH_REGIONS_END2024_V1,424430,1272925,7.8505221071863538,1495,117.44603963312842,7,0,19.600000000000001,1.6492707867021652,0,4.6179582027660633,0.4726027397260274,0.70319634703196343,0.4178082191780822,0.32077625570776258,0.89269406392694062,0.58789954337899542,0.54375951293759517,0.044140030441400246,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35132,Aquífero Guarani,SP,BR_HEALTH_REGIONS_END2024_V1,937873,2796376,8.3491894531131408,4785,171.11432797306227,8,0,66.800000000000026,0.85299395547158308,0,7.1224995281877215,0.54109589041095896,0.82420091324200917,0.079908675799086754,0.32077625570776258,0.98401826484018262,0.68264840182648401,0.46156773211567731,0.2210806697108067,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35133,Vale das Cachoeiras,SP,BR_HEALTH_REGIONS_END2024_V1,138808,415612,7.7318189153409209,1218,293.0617980231562,1,0,5.3249999999999993,0.72041957235894183,0,3.8362342228113651,0.46118721461187212,0.94977168949771684,0.038812785388127852,0.32077625570776258,0.78767123287671237,0.70547945205479445,0.38242009132420091,0.32305936073059355,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35141,Baixa Mogiana,SP,BR_HEALTH_REGIONS_END2024_V1,337987,1010146,7.4048175101349925,3770,373.213377076185,8,0,15.049999999999999,2.3669549420539844,0,4.4528339847390574,0.4178082191780822,0.9817351598173516,0.68949771689497719,0.32077625570776258,0.86529680365296802,0.69977168949771684,0.62519025875190259,0.074581430745814248,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35142,Mantiqueira,SP,BR_HEALTH_REGIONS_END2024_V1,275966,829275,8.9445767750830036,4464,538.30152844351994,8,0,10.349999999999998,2.8989078364726089,0,3.750462013436437,0.62100456621004563,0.99315068493150682,0.80136986301369861,0.32077625570776258,0.77168949771689499,0.80707762557077622,0.63127853881278539,0.17579908675799083,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35143,Rio Pardo,SP,BR_HEALTH_REGIONS_END2024_V1,212100,638903,9.0376567925344453,4968,777.58282556193979,8,0,8.4499999999999993,3.7718057520037718,0,3.9839698255539835,0.62557077625570778,1,0.91552511415525117,0.32077625570776258,0.80136986301369861,0.81278538812785395,0.67922374429223742,0.13356164383561653,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35151,Catanduva,SP,BR_HEALTH_REGIONS_END2024_V1,305699,918746,7.734700941576766,1564,170.23203366327581,4,0,12.925000000000001,1.3084766387852103,0,4.2280151390747109,0.4634703196347032,0.82191780821917804,0.23515981735159816,0.32077625570776258,0.84703196347031962,0.64269406392694062,0.46765601217656011,0.17503805175038051,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35152,Santa Fé do Sul,SP,BR_HEALTH_REGIONS_END2024_V1,53404,158282,13.272089097997423,284,179.42659304279704,1,0,2.875,1.8725189124410158,0,5.3834918732679204,0.93835616438356162,0.84931506849315064,0.4954337899543379,0.32077625570776258,0.94292237442922378,0.89383561643835607,0.58637747336377466,0.30745814307458141,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35153,Jales,SP,BR_HEALTH_REGIONS_END2024_V1,104688,314575,11.27805841491182,468,148.7721529047127,1,0,1.5750000000000002,0.95521931835549434,0,1.5044704264099038,0.84246575342465757,0.76484018264840181,0.11187214611872145,0.32077625570776258,0.20091324200913241,0.80365296803652964,0.21118721461187215,0.59246575342465746,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
35154,Fernandópolis,SP,BR_HEALTH_REGIONS_END2024_V1,123578,369079,10.207720878981378,317,85.889470817900772,2,0,2.9750000000000001,1.6184110440369646,0,2.4073864280049846,0.77168949771689499,0.57077625570776258,0.38356164383561642,0.32077625570776258,0.4452054794520548,0.67123287671232879,0.38318112633181123,0.28805175038051756,2022,2020,2022,2022-12,MDB_TEMPORAL_2022_2024_1,MDB_ANALYTICAL_2024_2,ZERO_REGISTERED_BEDS
