origin_region,destination_region,admissions,flow_version,contribution_id
42013,42007,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14092
42015,42016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14093
42015,42015,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14095
42015,42015,27,MDB_HOSPITAL_FLOW_METHOD_1.0,14097
42015,42005,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14098
42015,42011,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14099
42015,42016,29,MDB_HOSPITAL_FLOW_METHOD_1.0,14101
42015,42015,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14102
42015,42015,75,MDB_HOSPITAL_FLOW_METHOD_1.0,14103
42015,42015,17,MDB_HOSPITAL_FLOW_METHOD_1.0,14104
42015,42014,20,MDB_HOSPITAL_FLOW_METHOD_1.0,14107
42015,42007,65,MDB_HOSPITAL_FLOW_METHOD_1.0,14108
42015,42015,70,MDB_HOSPITAL_FLOW_METHOD_1.0,14112
42002,42002,46,MDB_HOSPITAL_FLOW_METHOD_1.0,14116
42002,42001,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14117
42002,42001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14119
42002,42002,17,MDB_HOSPITAL_FLOW_METHOD_1.0,14120
42002,42003,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14121
42009,42009,308,MDB_HOSPITAL_FLOW_METHOD_1.0,14129
42009,42007,46,MDB_HOSPITAL_FLOW_METHOD_1.0,14134
42001,42001,36,MDB_HOSPITAL_FLOW_METHOD_1.0,14135
42001,42001,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14136
42001,42002,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14137
42001,42001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14140
42001,42001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14144
42004,42004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14150
42004,42004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14152
42004,42004,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14153
42006,42006,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14155
42006,42006,20,MDB_HOSPITAL_FLOW_METHOD_1.0,14158
42003,42003,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14165
42008,42009,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14172
42008,42010,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14175
42008,42008,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14176
42008,42009,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14177
42003,42003,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14184
42003,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14185
42001,42002,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14188
42007,42007,336,MDB_HOSPITAL_FLOW_METHOD_1.0,14201
42007,42011,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14203
42007,42007,2450,MDB_HOSPITAL_FLOW_METHOD_1.0,14207
42007,42007,25,MDB_HOSPITAL_FLOW_METHOD_1.0,14208
42002,42002,21,MDB_HOSPITAL_FLOW_METHOD_1.0,14218
42015,42015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14229
42015,42015,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14230
42015,42014,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14231
42015,42015,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14235
42009,42009,21,MDB_HOSPITAL_FLOW_METHOD_1.0,14238
42009,42009,91,MDB_HOSPITAL_FLOW_METHOD_1.0,14239
42009,42010,25,MDB_HOSPITAL_FLOW_METHOD_1.0,14244
42009,42008,36,MDB_HOSPITAL_FLOW_METHOD_1.0,14245
42009,42009,24,MDB_HOSPITAL_FLOW_METHOD_1.0,14246
42009,42009,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14250
42003,42003,17,MDB_HOSPITAL_FLOW_METHOD_1.0,14255
42007,42007,83,MDB_HOSPITAL_FLOW_METHOD_1.0,14261
42011,42011,52,MDB_HOSPITAL_FLOW_METHOD_1.0,14265
42006,42006,37,MDB_HOSPITAL_FLOW_METHOD_1.0,14267
42006,42006,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14268
42006,42006,21,MDB_HOSPITAL_FLOW_METHOD_1.0,14269
42006,42005,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14270
42006,42011,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14271
42006,42006,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14274
42006,42004,19,MDB_HOSPITAL_FLOW_METHOD_1.0,14275
42007,42007,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14279
42007,42007,100,MDB_HOSPITAL_FLOW_METHOD_1.0,14280
42016,42016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14283
42016,42016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14286
42016,42015,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14290
42016,42016,23,MDB_HOSPITAL_FLOW_METHOD_1.0,14291
42016,42016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14292
42016,42016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14295
42016,42007,26,MDB_HOSPITAL_FLOW_METHOD_1.0,14299
42016,42016,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14300
42016,42015,18,MDB_HOSPITAL_FLOW_METHOD_1.0,14301
42006,42006,157,MDB_HOSPITAL_FLOW_METHOD_1.0,14302
42001,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14309
42001,42001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14312
42001,42002,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14313
42001,42001,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14315
42017,42017,83,MDB_HOSPITAL_FLOW_METHOD_1.0,14316
42017,42017,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14318
42017,42011,46,MDB_HOSPITAL_FLOW_METHOD_1.0,14319
42017,42012,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14323
42001,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14324
42001,42001,54,MDB_HOSPITAL_FLOW_METHOD_1.0,14326
42002,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14332
42008,42009,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14340
42008,42010,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14342
42008,42008,22,MDB_HOSPITAL_FLOW_METHOD_1.0,14343
42008,42010,28,MDB_HOSPITAL_FLOW_METHOD_1.0,14345
42008,42008,63,MDB_HOSPITAL_FLOW_METHOD_1.0,14346
42008,42009,30,MDB_HOSPITAL_FLOW_METHOD_1.0,14347
42008,42008,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14352
42008,42010,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14353
42008,42008,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14354
42008,42009,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14355
42004,42004,142,MDB_HOSPITAL_FLOW_METHOD_1.0,14359
42004,42011,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14361
42004,42004,77,MDB_HOSPITAL_FLOW_METHOD_1.0,14364
42004,42004,36,MDB_HOSPITAL_FLOW_METHOD_1.0,14365
42015,42015,206,MDB_HOSPITAL_FLOW_METHOD_1.0,14370
42015,42016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14374
42015,42015,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14375
42015,42015,51,MDB_HOSPITAL_FLOW_METHOD_1.0,14376
42015,42014,26,MDB_HOSPITAL_FLOW_METHOD_1.0,14378
42015,42007,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14379
42015,42015,37,MDB_HOSPITAL_FLOW_METHOD_1.0,14380
42005,42007,21,MDB_HOSPITAL_FLOW_METHOD_1.0,14387
42016,42016,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14392
42016,42014,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14394
42016,42007,60,MDB_HOSPITAL_FLOW_METHOD_1.0,14395
42016,42016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14397
42016,42015,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14398
42016,42016,42,MDB_HOSPITAL_FLOW_METHOD_1.0,14401
42016,42005,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14402
42016,42016,44,MDB_HOSPITAL_FLOW_METHOD_1.0,14405
42016,42015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14407
42016,42014,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14408
42016,42007,122,MDB_HOSPITAL_FLOW_METHOD_1.0,14409
42016,42015,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14411
42004,42004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14412
42004,42004,27,MDB_HOSPITAL_FLOW_METHOD_1.0,14415
42006,42006,500,MDB_HOSPITAL_FLOW_METHOD_1.0,14421
42006,42006,26,MDB_HOSPITAL_FLOW_METHOD_1.0,14424
42006,42004,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14425
42006,42007,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14427
42006,42006,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14428
42010,42010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14430
42001,42001,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14434
42001,42001,44,MDB_HOSPITAL_FLOW_METHOD_1.0,14435
42001,42001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14437
42001,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14438
42001,42001,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14441
42003,42002,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14442
42003,42001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14445
42003,42002,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14446
42003,42003,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14447
42003,42002,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14448
42010,42010,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14451
42010,42010,17,MDB_HOSPITAL_FLOW_METHOD_1.0,14453
42010,42010,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14455
42010,42008,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14456
42010,42010,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14461
42002,42002,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14468
42012,42012,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14470
42010,42010,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14474
42010,42010,45,MDB_HOSPITAL_FLOW_METHOD_1.0,14476
42010,42010,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14479
42010,42008,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14480
42010,42009,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14481
42012,42011,17,MDB_HOSPITAL_FLOW_METHOD_1.0,14482
42012,42007,36,MDB_HOSPITAL_FLOW_METHOD_1.0,14485
42012,42012,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14486
42005,42006,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14489
42005,42005,89,MDB_HOSPITAL_FLOW_METHOD_1.0,14492
42005,42011,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14493
42005,42007,274,MDB_HOSPITAL_FLOW_METHOD_1.0,14495
42005,42007,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14496
42005,42005,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14502
42005,42005,39,MDB_HOSPITAL_FLOW_METHOD_1.0,14503
42005,42007,101,MDB_HOSPITAL_FLOW_METHOD_1.0,14505
42005,42007,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14506
42001,42001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14510
42001,42001,47,MDB_HOSPITAL_FLOW_METHOD_1.0,14511
42001,42001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14512
42001,42002,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14513
42001,42001,19,MDB_HOSPITAL_FLOW_METHOD_1.0,14517
42011,42011,39,MDB_HOSPITAL_FLOW_METHOD_1.0,14519
42011,42012,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14521
42004,42004,175,MDB_HOSPITAL_FLOW_METHOD_1.0,14523
42004,42011,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14524
42004,42004,96,MDB_HOSPITAL_FLOW_METHOD_1.0,14525
42004,42007,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14526
42014,42015,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14539
42014,42014,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14540
42014,42007,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14541
42014,42015,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14543
42016,42016,18,MDB_HOSPITAL_FLOW_METHOD_1.0,14547
42016,42016,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14549
42016,42015,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14551
42016,42014,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14552
42016,42015,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14555
42017,42005,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14561
42017,42017,449,MDB_HOSPITAL_FLOW_METHOD_1.0,14562
42017,42011,168,MDB_HOSPITAL_FLOW_METHOD_1.0,14563
42017,42012,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14564
42017,42012,36,MDB_HOSPITAL_FLOW_METHOD_1.0,14568
42008,42009,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14575
42008,42010,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14576
42008,42008,33,MDB_HOSPITAL_FLOW_METHOD_1.0,14578
42008,42010,26,MDB_HOSPITAL_FLOW_METHOD_1.0,14580
42008,42008,56,MDB_HOSPITAL_FLOW_METHOD_1.0,14581
42008,42009,22,MDB_HOSPITAL_FLOW_METHOD_1.0,14582
42011,42011,3212,MDB_HOSPITAL_FLOW_METHOD_1.0,14593
42011,42007,118,MDB_HOSPITAL_FLOW_METHOD_1.0,14596
42011,42012,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14597
42004,42004,22,MDB_HOSPITAL_FLOW_METHOD_1.0,14600
42004,42004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14603
42003,42003,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14608
42013,42013,215,MDB_HOSPITAL_FLOW_METHOD_1.0,14614
42013,42013,34,MDB_HOSPITAL_FLOW_METHOD_1.0,14616
42013,42013,61,MDB_HOSPITAL_FLOW_METHOD_1.0,14617
42013,42009,43,MDB_HOSPITAL_FLOW_METHOD_1.0,14618
42013,42010,19,MDB_HOSPITAL_FLOW_METHOD_1.0,14619
42013,42011,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14621
42013,42013,107,MDB_HOSPITAL_FLOW_METHOD_1.0,14622
42013,42010,43,MDB_HOSPITAL_FLOW_METHOD_1.0,14623
42013,42008,83,MDB_HOSPITAL_FLOW_METHOD_1.0,14624
42013,42013,110,MDB_HOSPITAL_FLOW_METHOD_1.0,14625
42013,42009,112,MDB_HOSPITAL_FLOW_METHOD_1.0,14626
42013,42013,24,MDB_HOSPITAL_FLOW_METHOD_1.0,14627
42013,42007,66,MDB_HOSPITAL_FLOW_METHOD_1.0,14628
42013,42007,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14629
42013,42013,32,MDB_HOSPITAL_FLOW_METHOD_1.0,14630
42016,42016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14634
42016,42016,650,MDB_HOSPITAL_FLOW_METHOD_1.0,14640
42016,42015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14642
42016,42014,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14643
42016,42007,74,MDB_HOSPITAL_FLOW_METHOD_1.0,14644
42016,42007,19,MDB_HOSPITAL_FLOW_METHOD_1.0,14645
42016,42016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14646
42016,42015,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14647
42004,42004,77,MDB_HOSPITAL_FLOW_METHOD_1.0,14655
42004,42007,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14656
42004,42004,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14657
42015,42015,69,MDB_HOSPITAL_FLOW_METHOD_1.0,14662
42015,42014,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14665
42015,42015,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14668
42009,42009,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14671
42009,42010,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14672
42009,42008,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14673
42009,42009,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14674
42007,42007,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14679
42010,42010,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14680
42010,42010,55,MDB_HOSPITAL_FLOW_METHOD_1.0,14683
42004,42004,84,MDB_HOSPITAL_FLOW_METHOD_1.0,14685
42004,42004,43,MDB_HOSPITAL_FLOW_METHOD_1.0,14687
42004,42004,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14689
42005,42007,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14692
42008,42008,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14696
42008,42010,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14697
42008,42008,25,MDB_HOSPITAL_FLOW_METHOD_1.0,14698
42012,42011,49,MDB_HOSPITAL_FLOW_METHOD_1.0,14703
42012,42007,37,MDB_HOSPITAL_FLOW_METHOD_1.0,14705
42012,42012,19,MDB_HOSPITAL_FLOW_METHOD_1.0,14706
42007,42007,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14707
42012,42011,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14709
42014,42014,19,MDB_HOSPITAL_FLOW_METHOD_1.0,14713
42014,42014,18,MDB_HOSPITAL_FLOW_METHOD_1.0,14715
42014,42007,36,MDB_HOSPITAL_FLOW_METHOD_1.0,14716
42014,42015,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14717
42001,42002,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14718
42001,42001,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14720
42001,42001,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14721
42001,42002,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14722
42001,42003,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14723
42001,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14724
42001,42007,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14726
42001,42001,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14727
42017,42017,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14730
42017,42011,27,MDB_HOSPITAL_FLOW_METHOD_1.0,14731
42017,42017,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14732
42014,42014,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14740
42014,42015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14741
42004,42004,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14745
42004,42004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14746
42001,42002,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14756
42001,42001,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14757
42001,42001,63,MDB_HOSPITAL_FLOW_METHOD_1.0,14762
42001,42001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14766
42008,42009,28,MDB_HOSPITAL_FLOW_METHOD_1.0,14767
42008,42010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14771
42008,42008,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14772
42008,42009,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14773
42012,42011,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14774
42012,42012,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14777
42015,42005,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14782
42015,42016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14785
42015,42015,29,MDB_HOSPITAL_FLOW_METHOD_1.0,14787
42015,42014,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14788
42015,42015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14790
42005,42005,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14796
42005,42011,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14797
42005,42007,145,MDB_HOSPITAL_FLOW_METHOD_1.0,14801
42007,42007,42,MDB_HOSPITAL_FLOW_METHOD_1.0,14817
42015,42015,20,MDB_HOSPITAL_FLOW_METHOD_1.0,14824
42015,42015,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14826
42003,42003,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14828
42015,42016,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14833
42015,42015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14834
42015,42015,15,MDB_HOSPITAL_FLOW_METHOD_1.0,14835
42015,42015,220,MDB_HOSPITAL_FLOW_METHOD_1.0,14836
42015,42014,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14837
42015,42015,25,MDB_HOSPITAL_FLOW_METHOD_1.0,14839
42013,42013,33,MDB_HOSPITAL_FLOW_METHOD_1.0,14840
42013,42009,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14842
42013,42013,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14845
42013,42013,83,MDB_HOSPITAL_FLOW_METHOD_1.0,14848
42013,42009,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14850
42013,42007,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14851
42013,42004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14852
42008,42008,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14853
42008,42008,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14857
42013,42013,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14867
42013,42010,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14873
42007,42007,147,MDB_HOSPITAL_FLOW_METHOD_1.0,14878
42007,42011,18,MDB_HOSPITAL_FLOW_METHOD_1.0,14880
42007,42007,1382,MDB_HOSPITAL_FLOW_METHOD_1.0,14885
42007,43017,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14887
42001,42001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14889
42001,42001,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14891
42001,42002,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14893
42001,42003,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14894
42013,42013,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14897
42013,42013,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14901
42002,42002,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14905
42002,42001,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14906
42002,42001,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14908
42002,42002,37,MDB_HOSPITAL_FLOW_METHOD_1.0,14909
42002,42003,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14910
42002,42007,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14912
42002,42001,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14913
42012,42011,7,MDB_HOSPITAL_FLOW_METHOD_1.0,14915
42012,42012,106,MDB_HOSPITAL_FLOW_METHOD_1.0,14916
42012,42007,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14918
42012,42012,9,MDB_HOSPITAL_FLOW_METHOD_1.0,14919
42001,42001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14921
42001,42001,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14924
42001,42001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14928
42014,42014,13,MDB_HOSPITAL_FLOW_METHOD_1.0,14933
42014,42014,17,MDB_HOSPITAL_FLOW_METHOD_1.0,14934
42014,43004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14936
42003,42003,11,MDB_HOSPITAL_FLOW_METHOD_1.0,14937
42007,42007,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14938
42007,42007,31,MDB_HOSPITAL_FLOW_METHOD_1.0,14939
42016,42016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14943
42005,42011,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14948
42005,42007,68,MDB_HOSPITAL_FLOW_METHOD_1.0,14949
42010,42010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14950
42016,42016,55,MDB_HOSPITAL_FLOW_METHOD_1.0,14957
42016,42016,21,MDB_HOSPITAL_FLOW_METHOD_1.0,14961
42016,42015,8,MDB_HOSPITAL_FLOW_METHOD_1.0,14962
42004,42004,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14964
42004,42004,16,MDB_HOSPITAL_FLOW_METHOD_1.0,14965
42005,42005,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14967
42005,42007,71,MDB_HOSPITAL_FLOW_METHOD_1.0,14970
42002,42002,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14972
42002,42002,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14977
42002,42002,12,MDB_HOSPITAL_FLOW_METHOD_1.0,14978
42002,42001,14,MDB_HOSPITAL_FLOW_METHOD_1.0,14981
42009,42010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14985
42010,42010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,14989
42010,42010,10,MDB_HOSPITAL_FLOW_METHOD_1.0,14993
42010,42008,6,MDB_HOSPITAL_FLOW_METHOD_1.0,14994
42006,42006,214,MDB_HOSPITAL_FLOW_METHOD_1.0,15002
42013,42013,6,MDB_HOSPITAL_FLOW_METHOD_1.0,15005
42009,42009,44,MDB_HOSPITAL_FLOW_METHOD_1.0,15014
42003,42003,61,MDB_HOSPITAL_FLOW_METHOD_1.0,15022
42003,42001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,15024
42005,42005,8,MDB_HOSPITAL_FLOW_METHOD_1.0,15027
42005,42007,86,MDB_HOSPITAL_FLOW_METHOD_1.0,15030
42012,41006,5,MDB_HOSPITAL_FLOW_METHOD_1.0,15031
42004,42004,110,MDB_HOSPITAL_FLOW_METHOD_1.0,15041
42004,42004,49,MDB_HOSPITAL_FLOW_METHOD_1.0,15043
42004,42004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,15047
42014,42014,131,MDB_HOSPITAL_FLOW_METHOD_1.0,15050
42010,42010,7,MDB_HOSPITAL_FLOW_METHOD_1.0,15052
42004,42004,11,MDB_HOSPITAL_FLOW_METHOD_1.0,15053
42004,42004,166,MDB_HOSPITAL_FLOW_METHOD_1.0,15057
42004,42004,78,MDB_HOSPITAL_FLOW_METHOD_1.0,15058
42004,42004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,15060
42004,42004,9,MDB_HOSPITAL_FLOW_METHOD_1.0,15061
42002,42002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,15069
42002,42003,15,MDB_HOSPITAL_FLOW_METHOD_1.0,15070
42002,42002,41,MDB_HOSPITAL_FLOW_METHOD_1.0,15071
42002,42001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,15072
42007,42007,12,MDB_HOSPITAL_FLOW_METHOD_1.0,15074
