release_id,geography_version,intelligence_version,radar_ruleset_version,decomposition_version,peer_method_version,health_region_code,health_region_name,uf,need_high,capacity_low,mismatch_marked_positive,capacity_component_low,spatial_hh_mismatch,zero_registered_beds,small_suicide_count,matched_signal_families,suicide_contribution,admissions_contribution,caps_contribution,beds_contribution,psychiatrist_contribution,decomposition_sum
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35011,Alto do Tietê,SP,False,False,False,True,False,False,False,1,-0.22031963470319635,0.0068493150684931781,0.15220700152207001,-0.055555555555555539,-0.01598173515981734,-0.13280060882800604
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35012,Franco da Rocha,SP,False,False,False,False,False,True,False,0,-0.14726027397260275,0.1541095890410959,-0.012176560121765601,0.062404870624048703,-0.12633181126331811,-0.069254185692541853
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35013,Mananciais,SP,False,False,False,True,False,True,False,1,-0.2454337899543379,-0.003424657534246589,0.12024353120243532,0.062404870624048703,-0.039573820395738202,-0.10578386605783868
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35014,Rota dos Bandeirantes,SP,False,False,False,True,False,True,False,1,-0.17579908675799089,-0.079908675799086754,0.14992389649923896,0.062404870624048703,-0.033485540334855401,-0.076864535768645353
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35015,Grande ABC,SP,False,False,False,True,False,False,False,1,-0.1997716894977169,0.015981735159817378,0.12709284627092846,-0.066210045662100453,-0.13622526636225266,-0.2591324200913242
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35016,São Paulo,SP,False,False,False,True,False,False,False,1,-0.25,0.033105022831050213,0.14003044140030443,-0.043378995433789938,-0.15372907153729071,-0.27397260273972601
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35021,Central do DRS II,SP,False,False,False,False,False,True,False,0,-0.070776255707762553,-0.012557077625570789,0.050989345509893459,0.062404870624048703,0.012176560121765601,0.04223744292237442
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35022,Lagos do DRS II,SP,False,False,False,False,False,True,False,0,0.012557077625570789,0.003424657534246589,-0.052511415525114138,0.062404870624048703,-0.098934550989345518,-0.073059360730593575
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35023,Consórcios do DRS II,SP,False,False,True,True,False,True,False,2,-0.02625570776255709,0.06164383561643838,0.12328767123287672,0.062404870624048703,0.063926940639269403,0.2850076103500761
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35031,Central do DRS III,SP,False,False,True,True,False,True,False,2,0.050228310502283102,0,0.13850837138508371,0.062404870624048703,0.0106544901065449,0.26179604261796041
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35032,Coração do DRS III,SP,False,False,False,True,False,False,False,1,-0.077625570776255703,-0.042237442922374441,0.10958904109589043,-0.083713850837138518,0.025114155251141558,-0.068873668188736664
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35033,Noroeste do DRS III,SP,False,False,False,False,False,False,False,0,0.082191780821917804,0.042237442922374413,-0.044901065449010659,-0.13318112633181126,0.0038051750380517593,-0.049847792998477934
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35041,Baixada Santista,SP,False,False,False,False,False,False,False,0,-0.091324200913242004,0.013698630136986301,0.054794520547945202,-0.052511415525114138,-0.12024353120243532,-0.19558599695585996
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35051,Norte - Barretos,SP,False,False,False,True,False,False,False,1,-0.059360730593607303,0.084474885844748882,0.12861491628614916,-0.15372907153729071,-0.15449010654490106,-0.15449010654490103
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35052,Sul - Barretos,SP,False,False,False,True,False,True,False,1,-0.10159817351598174,-0.075342465753424653,0.091324200913242032,0.062404870624048703,-0.12937595129375951,-0.15258751902587517
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35061,Vale do Jurumirim,SP,False,False,True,False,False,True,False,1,0.1495433789954338,0.082191780821917804,0.057077625570776259,0.062404870624048703,0.0030441400304414001,0.35426179604261798
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35062,Bauru,SP,False,False,False,False,False,True,False,0,-0.076484018264840192,0.1004566210045662,0.028158295281582958,0.062404870624048703,-0.012176560121765601,0.10235920852359207
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35063,Polo Cuesta,SP,False,False,False,False,False,True,False,0,0.084474885844748882,0.13127853881278539,0.015220700152207001,0.062404870624048703,-0.16438356164383561,0.12899543378995437
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35064,Jaú,SP,False,False,False,False,False,True,False,0,-0.049086757990867591,0.2226027397260274,-0.074581430745814317,0.062404870624048703,-0.050989345509893459,0.11035007610350075
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35065,Lins,SP,True,False,False,False,True,True,False,2,0.10844748858447489,0.18721461187214611,-0.10426179604261794,0.062404870624048703,-0.08904109589041094,0.16476407914764085
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35071,Bragança,SP,False,False,False,True,False,True,False,1,0.014840182648401812,0.04337899543378998,0.095890410958904118,0.062404870624048703,0.0022831050228310592,0.21879756468797565
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35072,Região Metropolitana de Campinas,SP,False,False,False,False,False,False,False,0,-0.13812785388127855,0.041095890410958902,0.076864535768645353,-0.057077625570776259,-0.081430745814307454,-0.158675799086758
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35073,Jundiaí,SP,False,False,False,True,False,False,False,1,-0.18264840182648401,0.095890410958904104,0.10730593607305935,-0.075342465753424653,-0.022070015220700141,-0.07686453576864534
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35074,Circuito das Águas,SP,False,False,False,False,False,True,False,0,0.073059360730593603,0.16552511415525112,-0.092846270928462718,0.062404870624048703,-0.16286149162861491,0.045281582952815813
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35081,Três Colinas,SP,False,False,True,True,False,True,False,2,-0.0011415525114155389,0.19634703196347031,0.15677321156773211,0.062404870624048703,-0.071537290715372917,0.34284627092846265
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35082,Alta Anhanguera,SP,False,False,False,False,False,True,False,0,-0.012557077625570789,0.13698630136986301,-0.11339421613394214,0.062404870624048703,-0.068493150684931517,0.0049467275494672613
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35083,Alta Mogiana,SP,False,False,False,False,False,False,False,0,-0.058219178082191791,0.1678082191780822,-0.12100456621004566,-0.15753424657534246,-0.13774733637747333,-0.30669710806697104
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35091,Adamantina,SP,True,False,False,False,False,True,False,1,0.066210045662100481,0.24885844748858449,-0.12709284627092846,0.062404870624048703,-0.14840182648401826,0.10197869101978693
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35092,Assis,SP,False,False,False,False,True,True,False,1,0.090182648401826493,0.15639269406392692,-0.085235920852359204,0.062404870624048703,-0.061643835616438339,0.16210045662100458
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35093,Marília,SP,True,False,True,False,False,True,False,2,0.10273972602739728,0.24657534246575341,0.068493150684931503,0.062404870624048703,-0.14383561643835613,0.33637747336377477
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35094,Ourinhos,SP,False,False,False,False,False,True,False,0,-0.082191780821917804,0.063926940639269403,-0.09208523592085234,0.062404870624048703,-0.053272450532724516,-0.10121765601217655
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35095,Tupã,SP,True,False,True,False,True,True,False,3,0.06164383561643838,0.2454337899543379,-0.037290715372907138,0.062404870624048703,-0.054794520547945202,0.27739726027397266
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35101,Araras,SP,False,False,False,False,False,True,False,0,-0.10273972602739725,0.04794520547945208,-0.083713850837138518,0.062404870624048703,-0.038812785388127859,-0.11491628614916286
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35102,Limeira,SP,False,False,False,False,False,False,False,0,-0.057077625570776253,0.02168949771689499,0.050228310502283102,-0.11035007610350074,0.023592085235920858,-0.071917808219178037
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35103,Piracicaba,SP,False,False,False,True,False,True,False,1,-0.068493150684931503,-0.02853881278538814,0.082952815829528154,0.062404870624048703,0.10045662100456623,0.14878234398782345
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35104,Rio Claro,SP,False,False,False,False,False,True,False,0,-0.12328767123287671,-0.12442922374429224,0.071537290715372903,0.062404870624048703,-0.10578386605783865,-0.219558599695586
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35111,Alta Paulista,SP,False,False,False,False,False,False,False,0,-0.16894977168949771,0.20776255707762559,-0.091324200913242004,-0.10197869101978692,-0.11948249619482494,-0.27397260273972596
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35112,Alta Sorocabana,SP,False,False,False,False,True,True,False,1,-0.034246575342465752,0.23287671232876711,-0.08295281582952814,0.062404870624048703,-0.15981735159817351,0.018264840182648401
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35113,Alto Capivari,SP,True,False,False,False,True,True,False,2,0.19748858447488582,0.22146118721461189,-0.15677321156773211,0.062404870624048703,-0.095890410958904118,0.2286910197869102
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35114,Extremo Oeste Paulista,SP,True,False,False,False,False,False,False,1,0.12899543378995432,0.23059360730593609,-0.023592085235920858,-0.13394216133942161,0.044140030441400302,0.24619482496194822
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35115,Pontal do Paranapanema,SP,True,False,False,False,True,True,False,2,0.1678082191780822,0.24315068493150682,-0.14764079147640791,0.062404870624048703,-0.084474885844748854,0.24124809741248096
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35121,Vale do Ribeira,SP,False,False,False,False,False,False,False,0,-0.018264840182648401,-0.078767123287671242,-0.050989345509893459,-0.079147640791476404,-0.0045662100456621184,-0.23173515981735163
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35131,Horizonte Verde,SP,False,False,False,False,False,True,False,0,0.010273972602739712,0.090182648401826493,0.045662100456621002,0.062404870624048703,-0.09208523592085234,0.11643835616438357
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35132,Aquífero Guarani,SP,False,False,False,True,False,True,False,1,-0.038812785388127852,0.12100456621004568,0.13622526636225266,0.062404870624048703,-0.15753424657534246,0.12328767123287673
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35133,Vale das Cachoeiras,SP,False,False,True,True,False,True,False,2,-0.044520547945205491,0.21004566210045661,0.15372907153729071,0.062404870624048703,-0.11643835616438354,0.265220700152207
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35141,Baixa Mogiana,SP,False,False,False,False,False,True,False,0,-0.081050228310502292,0.23972602739726029,-0.038812785388127859,0.062404870624048703,-0.13089802130898021,0.051369863013698641
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35142,Mantiqueira,SP,True,False,True,False,False,True,False,2,0.13242009132420091,0.24771689497716892,-0.084474885844748854,0.062404870624048703,-0.093607305936073054,0.26445966514459662
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35143,Rio Pardo,SP,True,False,False,False,False,True,False,1,0.031963470319634701,0.25,-0.13926940639269406,0.062404870624048703,-0.10502283105022832,0.10007610350076103
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35151,Catanduva,SP,False,False,False,False,False,True,False,0,-0.052511415525114152,0.16666666666666669,0.0106544901065449,0.062404870624048703,-0.13698630136986301,0.05022831050228313
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35152,Santa Fé do Sul,SP,True,False,False,False,False,True,False,1,0.17579908675799089,0.078767123287671215,0.026636225266362258,0.062404870624048703,-0.13242009132420091,0.21118721461187218
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35153,Jales,SP,False,False,True,True,False,True,False,2,0.085616438356164393,0.11073059360730592,0.13546423135464231,0.062404870624048703,0.0098934550989345591,0.4041095890410959
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35154,Fernandópolis,SP,False,False,False,False,False,True,False,0,-0.010273972602739739,-0.034246575342465752,0.057838660578386603,0.062404870624048703,-0.048706240487062402,0.027016742770167412
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35155,São José do Rio Preto,SP,False,False,False,False,False,True,False,0,-0.10616438356164384,0.20091324200913241,0.047945205479452059,0.062404870624048703,-0.14459665144596651,0.060502283105022814
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35156,José Bonifácio,SP,False,False,False,True,False,True,False,1,-0.13127853881278539,0.11187214611872148,0.16590563165905631,0.062404870624048703,-0.14003044140030441,0.068873668188736692
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35157,Votuporanga,SP,True,False,False,False,False,True,False,1,0.11643835616438358,0.13470319634703198,0.0091324200913242004,0.062404870624048703,-0.10121765601217654,0.22146118721461194
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35161,Itapetininga,SP,False,False,False,False,False,False,False,0,0.003424657534246589,-0.067351598173515992,-0.038051750380517516,-0.061643835616438339,-0.0068493150684931408,-0.17047184170471841
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35162,Itapeva,SP,False,False,False,False,True,True,False,1,0.19178082191780821,-0.1541095890410959,-0.057077625570776259,0.062404870624048703,0.060882800608828003,0.10388127853881277
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35163,Sorocaba,SP,False,False,False,False,False,False,False,0,-0.0022831050228310501,0.012557077625570789,0.031963470319634701,-0.073059360730593603,-0.10806697108066972,-0.1388888888888889
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35171,Alto Vale do Paraíba,SP,False,False,False,True,False,True,False,1,-0.14383561643835618,0.14155251141552511,0.13318112633181126,0.062404870624048703,-0.018264840182648401,0.17503805175038048
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35172,Circuito da Fé e Vale Histórico,SP,False,False,False,False,False,True,False,0,-0.12442922374429224,-0.025114155251141551,0.013698630136986301,0.062404870624048703,-0.014459665144596659,-0.087899543378995457
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35173,Litoral Norte,SP,False,False,False,False,False,True,False,0,-0.02853881278538814,0.12785388127853881,0.011415525114155259,0.062404870624048703,-0.13470319634703193,0.038432267884322691
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,35174,Vale do Paraíba/Região Serrana,SP,False,False,False,True,False,False,False,1,-0.22146118721461189,-0.022831050228310501,0.12480974124809743,-0.095890410958904118,-0.023592085235920858,-0.23896499238964994
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,41001,1ª RS Paranaguá,PR,False,False,True,True,False,True,False,2,0.04337899543378998,0.073059360730593603,0.059360730593607303,0.062404870624048703,0.087519025875190254,0.32572298325722981
MDB_ANALYTICAL_2024_2,BR_HEALTH_REGIONS_END2024_V1,MDB_TERRITORIAL_INTELLIGENCE_1.1,MDB_RADAR_RULESET_1.0,MDB_MISMATCH_DECOMPOSITION_1.0,MDB_PEER_METHOD_1.0,41002,2ª RS Metropolitana,PR,False,False,False,True,True,False,False,2,-0.063926940639269403,0.094748858447488593,0.11643835616438356,-0.044140030441400316,0.025875190258751901,0.12899543378995432
