health_region_code,delta_need_score,delta_capacity_score,delta_mismatch_score,delta_suicide_percentile,delta_psychiatric_admission_percentile,delta_caps_percentile,delta_beds_percentile,delta_psychiatrist_fte_percentile,NEED_POSITION_UP,CAPACITY_POSITION_DOWN,MISMATCH_POSITION_UP,NEED_COMPONENT_POSITION_UP,CAPACITY_COMPONENT_POSITION_DOWN,matched_change_families,from_year,to_year,change_version
35156,-0.16095890410958902,-0.0079908675799086337,-0.15296803652968038,-0.31506849315068491,-0.0068493150684931781,0,-0.003424657534246589,-0.020547945205479534,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35157,-0.017123287671232834,0.082572298325722993,-0.099695585996955827,-0.029680365296803624,-0.0045662100456621557,0.16666666666666669,-0.003424657534246589,0.084474885844748826,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35161,-0.020547945205479368,-0.020547945205479534,1.6653345369377348e-16,-0.034246575342465668,-0.0068493150684931225,-0.050228310502283047,-0.0068493150684931781,-0.0045662100456621557,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35162,0.051369863013698669,0.020928462709284668,0.030441400304414001,0.10730593607305938,-0.0045662100456621002,-0.041095890410958957,-0.003424657534246589,0.10730593607305938,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35163,0.034246575342465779,0.018264840182648401,0.015981735159817378,0.1050228310502283,-0.036529680365296802,-0.020547945205479479,-0.0045662100456620447,0.079908675799086781,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35171,0.025114155251141579,0.001902587519025889,0.02321156773211569,0.059360730593607303,-0.0091324200913242004,-0.015981735159817351,-0.003424657534246589,0.025114155251141579,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35172,-0.029680365296803568,0.001902587519025889,-0.031582952815829457,0.036529680365296829,-0.095890410958904049,-0.036529680365296857,-0.003424657534246589,0.045662100456621002,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35173,0.07420091324200917,-0.020928462709284723,0.095129375951293893,0.1050228310502283,0.04337899543378998,-0.038812785388127879,-0.003424657534246589,-0.020547945205479423,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
35174,0.010273972602739712,0.0098934550989345782,0.00038051750380513338,0.031963470319634701,-0.011415525114155223,-0.022831050228310501,-0.0022831050228311334,0.054794520547945202,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41001,-0.026255707762557035,-0.097792998477929993,0.071537290715372959,-0.061643835616438269,0.0091324200913242004,-0.04794520547945208,-0.003424657534246589,-0.24200913242009134,False,False,False,False,True,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41002,0.013698630136986356,0.0038051750380517224,0.0098934550989346337,0.022831050228310501,0.0045662100456620447,0.0068493150684931503,-0.0045662100456620447,0.0091324200913242004,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41003,0.078767123287671215,-0.012557077625570789,0.091324200913241976,0.15753424657534248,0,-0.034246575342465752,-0.003424657534246589,0,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41004,0.14269406392694062,-0.0045662100456620447,0.14726027397260266,0.11415525114155245,0.17123287671232873,-0.020547945205479451,0,0.0068493150684931503,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41005,0.0011415525114155667,0.017503805175038079,-0.016362252663622512,-0.0045662100456621557,0.0068493150684931781,0.045662100456621002,-0.006849315068493067,0.013698630136986301,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41006,0.0091324200913242004,0.014079147640791434,-0.0049467275494672336,0.057077625570776225,-0.038812785388127824,-0.020547945205479451,-0.003424657534246589,0.066210045662100425,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41007,-0.010273972602739767,0.010654490106544956,-0.020928462709284723,-0.018264840182648401,-0.0022831050228310223,0.059360730593607358,0,-0.027397260273972601,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41008,-0.015981735159817378,0.033866057838660535,-0.049847792998477913,-0.018264840182648401,-0.013698630136986301,0.045662100456621002,-0.003424657534246589,0.059360730593607303,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41009,0.070776255707762581,0.02777777777777779,0.042998477929984791,0.066210045662100425,0.075342465753424626,-0.038812785388127879,-0.003424657534246589,0.12557077625570773,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41010,-0.023972602739726012,-0.01560121765601219,-0.0083713850837138226,-0.034246575342465779,-0.013698630136986245,-0.015981735159817351,-0.003424657534246589,-0.027397260273972601,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41011,0.0068493150684931781,0.036149162861491613,-0.029299847792998435,0.029680365296803679,-0.015981735159817378,0.15981735159817351,-0.003424657534246589,-0.04794520547945208,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41012,-0.017123287671232834,0.0064687975646879892,-0.023592085235920823,-0.034246575342465779,0,-0.0068493150684931503,-0.003424657534246589,0.029680365296803624,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41013,0.073059360730593603,-0.071156773211567714,0.14421613394216132,0.17579908675799086,-0.029680365296803624,-0.020547945205479451,-0.003424657534246589,-0.18949771689497719,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41014,0.003424657534246589,-0.039954337899543391,0.04337899543378998,0.025114155251141468,-0.018264840182648401,-0.036529680365296802,-0.003424657534246589,-0.079908675799086754,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41015,-0.011415525114155223,-0.11796042617960423,0.106544901065449,0.0068493150684931225,-0.029680365296803624,-0.04109589041095893,-0.21004566210045661,-0.10273972602739723,False,False,False,False,True,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41016,-0.058219178082191791,-0.026255707762557035,-0.031963470319634757,-0.11643835616438358,0,-0.045662100456621002,-0.003424657534246589,-0.029680365296803624,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41017,0.0022831050228310223,0.0095129375951293338,-0.0072298325722983114,0.0091324200913242004,-0.0045662100456621557,-0.018264840182648401,-0.003424657534246589,0.050228310502283102,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41018,-0.019406392694063856,-0.0083713850837139336,-0.011035007610349923,-0.091324200913242004,0.05251141552511418,-0.036529680365296802,-0.0022831050228311334,0.013698630136986301,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41019,0.031963470319634646,-0.011035007610350089,0.042998477929984791,0.063926940639269403,0,-0.018264840182648401,-0.003424657534246589,-0.011415525114155251,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41020,-0.0079908675799087447,0.008751902587519067,-0.016742770167427812,-0.041095890410958957,0.025114155251141468,0.04337899543378998,-0.003424657534246589,-0.013698630136986301,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41021,0.12100456621004574,-0.06735159817351602,0.18835616438356173,0.26712328767123289,-0.025114155251141468,-0.031963470319634701,-0.003424657534246589,-0.16666666666666666,False,False,False,True,False,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
41022,-0.023972602739726012,0.049847792998477913,-0.073820395738203981,-0.038812785388127824,-0.0091324200913242004,0.14611872146118721,-0.003424657534246589,0.0068493150684931225,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42001,0.014840182648401812,-0.058219178082191791,0.073059360730593548,0,0.029680365296803624,-0.045662100456621002,-0.003424657534246589,-0.12557077625570778,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42002,0.03082191780821919,0.0034246575342466445,0.027397260273972546,-0.027397260273972601,0.089041095890411037,-0.045662100456621002,-0.003424657534246589,0.059360730593607303,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42003,0.0011415525114155667,-0.020167427701674234,0.021308980213089801,-0.034246575342465668,0.036529680365296802,-0.057077625570776225,-0.003424657534246589,0,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42004,0.020547945205479423,0.05707762557077628,-0.036529680365296857,0.025114155251141579,0.015981735159817378,0.22146118721461189,-0.006849315068493067,-0.04337899543378998,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42005,-0.0079908675799086337,-0.02777777777777779,0.019786910197869156,-0.0091324200913242004,-0.0068493150684931225,-0.041095890410958902,-0.003424657534246589,-0.038812785388127879,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42006,0.041095890410958846,0.010654490106544845,0.030441400304414001,0.036529680365296802,0.045662100456621002,0.018264840182648401,-0.0022831050228310223,0.015981735159817378,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42007,-0.0068493150684931781,-0.011035007610350034,0.0041856925418568558,-0.0091324200913242004,-0.0045662100456620447,0.0022831050228310501,-0.003424657534246589,-0.031963470319634646,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42008,0.029680365296803624,-0.013318112633181167,0.042998477929984791,0.079908675799086781,-0.020547945205479534,-0.031963470319634646,-0.003424657534246589,-0.0045662100456621002,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42009,0.031963470319634646,-0.033105022831050268,0.06506849315068497,0.050228310502283158,0.013698630136986245,-0.041095890410958957,-0.003424657534246589,-0.054794520547945202,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42010,-0.031963470319634646,-0.021308980213089912,-0.010654490106544734,0.0091324200913242004,-0.073059360730593603,-0.041095890410958902,-0.0045662100456620447,-0.018264840182648456,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42011,-0.045662100456621113,-0.039193302891933041,-0.0064687975646881002,-0.1004566210045662,0.0091324200913242004,0.031963470319634701,-0.003424657534246589,-0.14611872146118721,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42012,-0.0068493150684931781,0.0060882800608828003,-0.012937595129375978,0.015981735159817378,-0.029680365296803679,-0.050228310502283047,-0.0022831050228310223,0.070776255707762581,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42013,0.026255707762557035,0.018645357686453534,0.0076103500761035003,-0.050228310502283158,0.10273972602739723,-0.029680365296803651,-0.003424657534246589,0.089041095890410871,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42014,0.042237442922374524,0.078386605783866081,-0.036149162861491557,0.057077625570776336,0.027397260273972601,-0.0091324200913242004,-0.006849315068493067,0.25114155251141551,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42015,0.013698630136986356,0.0041856925418568558,0.0095129375951295003,-0.022831050228310557,0.050228310502283158,-0.0068493150684931781,-0.003424657534246589,0.022831050228310557,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42016,0.0011415525114155667,-0.02130898021308969,0.022450532724505257,-0.013698630136986356,0.015981735159817267,-0.038812785388127879,-0.0022831050228310223,-0.022831050228310446,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
42017,0.034246575342465779,0.016362252663622623,0.017884322678843156,-0.011415525114155223,0.079908675799086837,0.043378995433790035,-0.003424657534246589,0.0091324200913242004,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43001,0.027397260273972601,-0.012176560121765712,0.039573820395738313,-0.013698630136986356,0.068493150684931448,-0.038812785388127935,0,0.0022831050228310223,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43002,0.11643835616438358,0.0053272450532724225,0.11111111111111116,0.19178082191780821,0.041095890410958957,-0.015981735159817378,0,0.031963470319634757,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43003,0.082191780821917804,-0.022070015220700068,0.10426179604261787,0.14611872146118721,0.018264840182648401,-0.034246575342465668,-0.0022831050228310223,-0.029680365296803651,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43004,0.0091324200913243114,0.063165905631659136,-0.054033485540334825,0.0068493150684931781,0.011415525114155223,0.15525114155251141,-0.0045662100456620447,0.038812785388127935,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43005,0.04337899543378998,0.022831050228310557,0.020547945205479423,0.079908675799086781,0.0068493150684931781,0.11872146118721466,-0.0068493150684931781,-0.043378995433789869,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43006,0.026255707762557146,-0.019786910197869156,0.046042617960426302,0.045662100456621002,0.0068493150684931781,-0.022831050228310446,-0.0022831050228310223,-0.034246575342465779,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43007,0.010273972602739767,-0.0098934550989346892,0.020167427701674456,0.027397260273972601,-0.0068493150684931781,-0.031963470319634701,0,0.0022831050228310223,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43008,0.0022831050228310223,-0.020547945205479423,0.022831050228310446,0.015981735159817378,-0.011415525114155223,0.0091324200913242004,-0.0068493150684931781,-0.063926940639269403,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43009,0,0.019786910197869267,-0.019786910197869267,-0.027397260273972601,0.027397260273972601,0.06164383561643838,-0.0045662100456620447,0.0022831050228310223,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43010,0.027397260273972601,-0.0045662100456621557,0.031963470319634757,0.059360730593607303,-0.0045662100456620447,-0.011415525114155278,-0.0022831050228311334,0,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43011,-0.013698630136986356,0.0098934550989345782,-0.023592085235920934,-0.0045662100456621557,-0.022831050228310557,-0.022831050228310446,-0.0045662100456620447,0.057077625570776225,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43012,0.023972602739726012,0.0022831050228311334,0.021689497716894879,0.029680365296803624,0.018264840182648401,-0.020547945205479534,-0.0022831050228311334,0.029680365296803624,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43013,0.0011415525114155667,-0.012937595129375867,0.014079147640791434,0.018264840182648401,-0.015981735159817267,-0.041095890410958957,0,0.0022831050228310223,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43014,0.013698630136986245,0.080669710806697048,-0.066971080669710803,-0.027397260273972601,0.054794520547945202,0.07990867579908667,0.14155251141552505,0.020547945205479451,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43015,0.0057077625570776114,-0.016742770167427756,0.022450532724505368,0.0045662100456621557,0.006849315068493067,-0.031963470319634701,-0.0068493150684931781,-0.011415525114155223,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43016,0.029680365296803624,0.13546423135464231,-0.10578386605783868,0.041095890410958957,0.018264840182648401,0.32876712328767121,0.0091324200913242004,0.068493150684931503,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43017,-0.0022831050228310223,0,-0.0022831050228310223,-0.013698630136986245,0.0091324200913242004,-0.038812785388127824,-0.0022831050228311334,0.041095890410958846,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43018,0.038812785388127824,0.021308980213089745,0.017503805175038079,0.015981735159817378,0.06164383561643838,-0.036529680365296802,-0.0022831050228310223,0.10273972602739728,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43019,0.012557077625570789,-0.030441400304413946,0.042998477929984735,-0.0022831050228310223,0.027397260273972601,-0.0022831050228310501,-0.0022831050228310223,-0.086757990867579904,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43020,0.003424657534246589,0.05859969558599698,-0.055175038051750391,0.0091324200913242004,-0.0022831050228311334,-0.018264840182648401,0.045662100456621002,0.14840182648401823,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43021,-0.0011415525114154557,-0.038051750380517557,0.036910197869102102,-0.0091324200913242004,0.0068493150684931781,-0.034246575342465779,-0.0022831050228311334,-0.077625570776255648,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43022,0.094748858447488593,-0.086757990867579959,0.18150684931506855,0.17351598173515981,0.015981735159817378,-0.047945205479452024,-0.0022831050228310223,-0.21004566210045666,False,False,False,False,True,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43023,-0.0057077625570776114,0.0083713850837138226,-0.014079147640791434,-0.0045662100456621557,-0.006849315068493067,-0.034246575342465752,-0.0045662100456620447,0.063926940639269403,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43024,0.02168949771689499,-0.01826484018264829,0.03995433789954328,-0.013698630136986245,0.057077625570776225,-0.045662100456621002,-0.0022831050228310223,-0.0068493150684931781,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43025,0.013698630136986356,0.040715372907153657,-0.027016742770167301,0.034246575342465668,-0.0068493150684931781,-0.038812785388127879,0.14269406392694073,0.018264840182648401,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43026,0.0011415525114155667,0.026636225266362334,-0.025494672754946768,0.0068493150684931781,-0.0045662100456620447,-0.054794520547945202,-0.0068493150684931781,0.14155251141552516,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43027,-0.035388127853881235,-0.077625570776255759,0.042237442922374524,-0.086757990867579848,0.015981735159817378,-0.034246575342465668,0,-0.19863013698630139,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43028,-0.021689497716894879,-0.023592085235920823,0.0019025875190259445,-0.0091324200913242004,-0.034246575342465668,-0.020547945205479423,-0.0022831050228310223,-0.047945205479452024,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43029,0.0057077625570776114,-0.0022831050228311334,0.0079908675799087447,-0.0045662100456621557,0.015981735159817378,-0.029680365296803624,0.027397260273972601,-0.0045662100456621557,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
43030,-0.0057077625570777224,-0.039573820395738202,0.033866057838660479,-0.0022831050228311334,-0.0091324200913242004,-0.036529680365296802,-0.0022831050228311334,-0.07990867579908667,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50009,0.057077625570776225,-0.097031963470319726,0.15410958904109595,0.047945205479452024,0.066210045662100481,-0.034246575342465724,-0.003424657534246589,-0.25342465753424659,False,False,False,False,True,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50010,0.003424657534246589,-0.019406392694063912,0.022831050228310501,0.13470319634703198,-0.12785388127853881,-0.036529680365296802,-0.003424657534246589,-0.018264840182648401,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50011,0.025114155251141579,0.039193302891933068,-0.01407914764079149,0.045662100456621002,0.0045662100456621002,0.018264840182648401,-0.003424657534246589,0.10273972602739734,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50012,0.028538812785388168,0.044140030441400302,-0.015601217656012134,0.045662100456621002,0.011415525114155251,0.12557077625570776,-0.0045662100456621557,0.011415525114155251,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50013,0.015981735159817378,-0.039193302891933068,0.055175038051750447,0.038812785388127824,-0.0068493150684931225,-0.04794520547945208,-0.003424657534246589,-0.066210045662100425,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50014,0.011415525114155223,0.068493150684931448,-0.057077625570776225,-0.034246575342465779,0.057077625570776225,-0.034246575342465779,-0.0022831050228310223,0.24200913242009137,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50015,0.035388127853881346,-0.14117199391171992,0.17656012176560126,-0.011415525114155223,0.082191780821917804,-0.018264840182648401,-0.003424657534246589,-0.40182648401826482,False,False,False,False,True,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50016,-0.03082191780821919,-0.017123287671232862,-0.013698630136986356,-0.073059360730593603,0.011415525114155223,-0.0091324200913242004,-0.003424657534246589,-0.038812785388127852,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
50017,0.012557077625570789,-0.012557077625570734,0.025114155251141523,0.036529680365296802,-0.011415525114155251,-0.036529680365296802,-0.003424657534246589,0.0022831050228310501,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51001,-0.018264840182648401,-0.0079908675799086892,-0.010273972602739656,-0.013698630136986245,-0.022831050228310446,-0.0091324200913242004,-0.003424657534246589,-0.011415525114155251,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51002,-0.012557077625570789,-0.017884322678843267,0.005327245053272478,0.011415525114155223,-0.036529680365296802,-0.013698630136986301,-0.003424657534246589,-0.036529680365296802,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51003,0.033105022831050213,-0.019406392694063912,0.052511415525114125,-0.031963470319634701,0.098173515981735182,-0.057077625570776336,-0.003424657534246589,0.0022831050228310501,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51004,-0.077625570776255703,0.020928462709284612,-0.098554033485540316,-0.17579908675799086,0.020547945205479479,-0.011415525114155251,-0.003424657534246589,0.077625570776255703,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51005,-0.031963470319634701,0.00038051750380513338,-0.032343987823439835,-0.066210045662100425,0.0022831050228310501,-0.036529680365296802,-0.003424657534246589,0.041095890410958902,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51006,-0.075342465753424626,-0.029299847792998435,-0.046042617960426191,-0.13926940639269403,-0.011415525114155251,-0.066210045662100425,-0.003424657534246589,-0.018264840182648401,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51007,-0.0091324200913242004,0.10007610350076104,-0.10920852359208524,-0.018264840182648401,0,0.29223744292237441,-0.003424657534246589,0.011415525114155251,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51008,-0.015981735159817378,0.020928462709284612,-0.036910197869101991,-0.020547945205479534,-0.011415525114155251,-0.0022831050228310501,-0.003424657534246589,0.068493150684931503,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51009,-0.038812785388127852,-0.0083713850837138781,-0.030441400304414001,0.0022831050228310501,-0.079908675799086754,-0.022831050228310446,-0.003424657534246589,0.0011415525114155251,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51010,0.13926940639269403,0.003424657534246589,0.13584474885844744,0.25799086757990863,0.020547945205479451,-0.034246575342465724,-0.003424657534246589,0.04794520547945208,False,False,False,True,False,1,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51011,0.014840182648401812,-0.010273972602739712,0.025114155251141523,0.07077625570776247,-0.041095890410958902,-0.050228310502283047,-0.003424657534246589,0.022831050228310501,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51012,-0.0091324200913242004,-0.0011415525114155112,-0.0079908675799086892,-0.0091324200913242004,-0.0091324200913242004,-0.0068493150684931503,-0.003424657534246589,0.0068493150684931503,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51013,0.011415525114155334,-0.047564687975646919,0.05898021308980228,0.036529680365296857,-0.013698630136986356,-0.052511415525114152,-0.003424657534246589,-0.086757990867579932,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51014,0.013698630136986301,0.058219178082191791,-0.044520547945205491,0.011415525114155278,0.015981735159817351,0.086757990867579904,-0.003424657534246589,0.091324200913242004,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51015,-0.045662100456621002,0.0026636225266362668,-0.048325722983257269,-0.018264840182648401,-0.073059360730593603,-0.034246575342465724,-0.003424657534246589,0.045662100456621002,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
51016,0.036529680365296802,0.0064687975646879337,0.030060882800608868,0.015981735159817267,0.057077625570776336,-0.038812785388127824,-0.003424657534246589,0.061643835616438353,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52001,-0.010273972602739656,-0.01407914764079149,0.0038051750380518334,0.018264840182648401,-0.038812785388127824,-0.018264840182648401,-0.003424657534246589,-0.020547945205479423,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52002,-0.03082191780821919,0.022831050228310446,-0.053652968036529636,-0.050228310502283102,-0.011415525114155334,-0.093607305936073082,-0.0091324200913242004,0.17123287671232879,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52003,0.086757990867579959,-0.02473363774733639,0.11149162861491635,0.057077625570776225,0.11643835616438358,-0.04337899543378998,-0.003424657534246589,-0.027397260273972601,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52004,0.0045662100456620447,-0.02092846270928464,0.025494672754946685,0.036529680365296802,-0.027397260273972601,-0.0068493150684931503,-0.003424657534246589,-0.052511415525114152,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52005,-0.063926940639269403,0.020928462709284612,-0.084855403348554015,-0.11643835616438358,-0.011415525114155278,0.041095890410958846,-0.003424657534246589,0.025114155251141468,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52006,0.090182648401826493,-0.011415525114155278,0.10159817351598177,0.19178082191780821,-0.011415525114155278,-0.031963470319634757,-0.003424657534246589,0.0011415525114155251,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52007,-0.045662100456621113,0.0019025875190258612,-0.047564687975646947,-0.15753424657534248,0.066210045662100425,0,-0.003424657534246589,0.0091324200913242004,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52008,0.037671232876712368,0.0076103500761035558,0.030060882800608812,0.098173515981735071,-0.022831050228310501,-0.047945205479452024,0,0.070776255707762553,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52009,-0.063926940639269403,0.072678843226788414,-0.13660578386605782,-0.038812785388127824,-0.089041095890410926,-0.0022831050228310501,-0.003424657534246589,0.22374429223744291,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
52010,-0.23858447488584478,-0.035388127853881235,-0.20319634703196354,-0.33333333333333337,-0.14383561643835618,-0.036529680365296802,-0.003424657534246589,-0.066210045662100425,False,False,False,False,False,0,2022,2023,MDB_CHANGE_RADAR_RULESET_1.0
