flow_version,health_region_code,total_admissions,within_region_share,outflow_share,cross_state_outflow_share,nonsuppressed_destinations,unit
MDB_HOSPITAL_FLOW_METHOD_1.0,43029,2475,0.82505050505050503,0.17494949494949494,,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,43030,1262,0.72741679873217113,0.27258320126782887,0,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50009,697,0.59827833572453371,0.40172166427546629,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50010,125,0.74399999999999999,0.25600000000000001,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50011,2018,0.93954410307234881,0.060455896927651138,0.034192269573835483,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50012,654,0.85932721712538229,0.14067278287461774,0.029051987767584098,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50013,280,0.12857142857142856,0.87142857142857144,0.03214285714285714,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50014,1019,0.93228655544651617,0.067713444553483812,0.0049067713444553487,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50015,952,0.80567226890756305,0.19432773109243698,0.0052521008403361349,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50016,300,0.60666666666666669,0.39333333333333331,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,50017,469,0.50106609808102343,0.49893390191897652,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51001,336,0.5892857142857143,0.4107142857142857,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51002,1611,0.97517070142768469,0.024829298572315334,0.016759776536312849,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51003,153,0.59477124183006536,0.40522875816993464,0.032679738562091505,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51004,165,0.078787878787878782,0.92121212121212126,0,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51005,152,0.40131578947368424,0.59868421052631582,0.065789473684210523,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51006,129,0.15503875968992248,0.84496124031007747,0.03875968992248062,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51007,440,0.37045454545454548,0.62954545454545452,0.013636363636363636,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51008,191,0.51308900523560208,0.48691099476439792,0.057591623036649213,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51009,11,0.54545454545454541,0.45454545454545453,,1,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51010,56,0.089285714285714288,0.9107142857142857,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51011,316,0.037974683544303799,0.96202531645569622,,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51012,109,0.073394495412844041,0.92660550458715596,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51013,3718,0.98305540613232922,0.01694459386767079,0.0043033889187735338,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51014,774,0.42248062015503873,0.57751937984496127,0.015503875968992248,3,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51015,90,0.73333333333333328,0.26666666666666666,0,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,51016,176,0.55113636363636365,0.44886363636363635,,2,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52001,10947,0.79957979355074449,0.20042020644925551,0.0031058737553667673,8,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52002,6490,0.75346687211093988,0.24653312788906009,0.0023112480739599386,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52003,736,0.56793478260869568,0.43206521739130432,0.15217391304347827,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52004,1820,0.047802197802197799,0.95219780219780215,0.62747252747252746,7,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52005,492,0.36788617886178859,0.63211382113821135,0.032520325203252036,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52006,111,0.090090090090090086,0.90990990990990994,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52007,326,0.49079754601226994,0.50920245398773001,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52008,264,0.39393939393939392,0.60606060606060608,,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52009,201,0.15920398009950248,0.84079601990049746,0,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52010,300,0.11666666666666667,0.8833333333333333,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52011,5014,0.95133625847626646,0.048663741523733546,0.0041882728360590343,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52012,463,0.038876889848812095,0.9611231101511879,0.023758099352051837,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52013,671,0.46944858420268254,0.53055141579731746,,5,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52014,481,0.66735966735966734,0.33264033264033266,0,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52015,1069,0.81197380729653879,0.18802619270346119,0.0046772684752104769,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52016,700,0.6171428571428571,0.38285714285714284,0.0085714285714285719,4,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52017,879,0.76336746302616609,0.23663253697383391,0.0056882821387940841,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,52018,635,0.60629921259842523,0.39370078740157483,0.036220472440944881,6,AIHs/admissions; not unique patients
MDB_HOSPITAL_FLOW_METHOD_1.0,53001,12019,0.99093102587569681,0.0090689741243031863,0.0090689741243031863,6,AIHs/admissions; not unique patients
