release_id,peer_method_version,health_region_code,peer_health_region_code,peer_rank,structural_distance
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,21019,4,0.29791720949130818
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,21012,5,0.30758256442706122
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,21015,6,0.36549727801363258
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,17001,7,0.39670794467838738
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,42013,8,0.3970237851525249
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,21014,9,0.41329010875405647
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31052,52005,10,0.42535041607615565
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,31100,1,0.24132213216778567
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,51015,2,0.51470728212484829
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,31083,3,0.54263728317559357
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,50016,4,0.56618698638086473
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,31055,5,0.60120123246916246
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,31065,6,0.61940570995752253
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,12001,7,0.64249405141722848
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,31051,8,0.65469999296801484
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,31064,9,0.66387612760993642
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31053,11002,10,0.66442302588898461
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,50016,1,0.15798597306103404
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,11005,2,0.23983051532016622
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,50014,3,0.30194650027607145
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,11006,4,0.3192888328489738
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,52014,5,0.47165565116580749
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,11002,6,0.4785659264399228
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,43022,7,0.5314940183087199
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,50013,8,0.55882287347292503
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,43024,9,0.57026613903907863
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31055,31082,10,0.57442511551389464
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,52017,1,0.23977257569598392
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,26012,2,0.27053536121923172
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,21013,3,0.2815507872575424
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,31099,4,0.28638794141021823
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,29013,5,0.30542079976614728
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,21002,6,0.3447874113847107
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,29017,7,0.38819235854140111
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,29024,8,0.4039371554390182
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,29023,9,0.40768727605751259
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31057,26007,10,0.40785022307163293
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,29021,1,0.12069332648262646
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,51007,2,0.36251672106403732
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,21003,3,0.36361806850852957
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,52016,4,0.37131210723587454
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,50009,5,0.3866969276259658
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,11003,6,0.41643929951831404
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,21015,7,0.46846478551547421
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,29011,8,0.51702959462650988
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,51011,9,0.51739318385023436
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31058,15013,10,0.53410369068983965
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,31036,1,0.23552833371436011
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,41019,2,0.26221828150066756
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,29012,3,0.31729137253114814
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,41008,4,0.3211147152479274
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,29022,5,0.33709290942008813
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,31008,6,0.36130183860743831
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,43009,7,0.37247263563023886
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,24003,8,0.37528028473622072
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,41011,9,0.37786454446088902
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31059,35093,10,0.39428774314314957
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,42003,1,0.017240077530318837
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,41018,2,0.088490877193219158
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,24005,3,0.11161055973581641
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,43013,4,0.15946152479036696
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,43014,5,0.17642175032769136
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,42008,6,0.17973057415048166
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,25006,7,0.27635400297631757
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,31015,8,0.32697132385135746
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,31008,9,0.36130377227242871
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31060,42009,10,0.37961451284542042
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,27002,1,0.16366839832452632
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,27004,2,0.1893158362898438
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,35052,3,0.23362761782661307
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,27008,4,0.24685025883025769
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,31002,5,0.24865790668031149
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,35091,6,0.27847708514007252
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,25010,7,0.28941722562045197
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,43030,8,0.29349088022753894
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,31044,9,0.33377292277138237
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31061,35095,10,0.36514380654234319
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31093,1,0.47619264540828543
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31040,2,0.49883170144538869
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31098,3,0.51742201775374563
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31038,4,0.56117957858243717
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31020,5,0.58453252986722637
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31065,6,0.58843998442073719
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31064,7,0.60964793602447565
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31096,8,0.61659944903946851
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,31083,9,0.64845103950890859
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31062,25013,10,0.65816732291182412
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31065,1,0.11859854904475206
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31098,2,0.21793204124874935
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31093,3,0.26755907636295756
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31040,4,0.27613521198342894
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31083,5,0.35491031887149443
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31068,6,0.35728854255135944
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31082,7,0.43132126405510407
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,31095,8,0.43404053898112155
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,35114,9,0.44546666234646887
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31064,35113,10,0.45712312856670867
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31064,1,0.11859854904475206
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31098,2,0.16270932319902445
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31083,3,0.23898174842587067
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31093,4,0.30595269006352516
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31040,5,0.32722578547231546
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31068,6,0.36590667409549971
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31095,7,0.43039700022474536
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31100,8,0.44898458987914475
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,31051,9,0.45884494494270983
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31065,35113,10,0.46376079651284163
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,35115,1,0.46981453784679705
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31067,2,0.56380567246358004
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31077,3,0.58990820156448975
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,12001,4,0.78383142654808979
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31095,5,0.80833588729381267
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31068,6,0.81155613352786071
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31076,7,0.81201931811746175
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,35113,8,0.82028095990427041
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31091,9,0.84750900532146778
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31066,31050,10,0.9030629867422908
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,35115,1,0.23785825753383386
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,35113,2,0.38690554458101611
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,31095,3,0.41097790932795236
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,31091,4,0.41828561970643235
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,31068,5,0.44810616706373202
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,31066,6,0.56380567246358004
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,31076,7,0.6033552220708529
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,31041,8,0.62765334039728937
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,35114,9,0.64665140382510322
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31067,25013,10,0.68481928632331668
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31095,1,0.12160219277559843
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,35113,2,0.15329641504279981
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31098,3,0.32413383993507155
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31091,4,0.32790392129701784
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31076,5,0.3406628152812895
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31064,6,0.35728854255135944
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,35115,7,0.35856601886301737
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31065,8,0.36590667409549971
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,35114,9,0.42989221522305837
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31068,31067,10,0.44810616706373202
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,52018,1,0.20260774078713037
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,31074,2,0.20911594449645038
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,41021,3,0.25079143993215486
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,41006,4,0.30163073520212885
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,31073,5,0.30705381115500635
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,41004,6,0.35454957999878089
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,28005,7,0.39098939614948924
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,21001,8,0.3948236946121278
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,26011,9,0.40186885655937649
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31070,29017,10,0.43275174589645005
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,29023,1,0.097779535459410177
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31019,2,0.10341625709260739
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,43027,3,0.21470149361647489
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31026,4,0.31158807279401918
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31085,5,0.36243984682533398
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31073,6,0.37009799799832316
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,29013,7,0.40949481786496078
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31074,8,0.44324191928606299
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31101,9,0.44392448128026396
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31071,31094,10,0.46055161964931851
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,29018,1,0.077734259338573586
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,15007,2,0.31771114750268947
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,26009,3,0.34962079118872263
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,29009,4,0.35087196083986971
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,41001,5,0.51538961535813466
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,21005,6,0.56011286095009738
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,52011,7,0.61478942990708441
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,29024,8,0.61537912853245347
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,35051,9,0.62488672434311865
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31072,31084,10,0.63074256305187948
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,31074,1,0.19579558209214634
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,52018,2,0.21276375440394776
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,29017,3,0.28964958596507123
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,31070,4,0.30705381115500635
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,41006,5,0.3549975434017304
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,29023,6,0.3620689833976577
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,31071,7,0.37009799799832316
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,31019,8,0.38528656094507158
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,26012,9,0.39217676658362821
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31073,21001,10,0.40629019470005429
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,31073,1,0.19579558209214634
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,31070,2,0.20911594449645038
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,41006,3,0.24226510839240398
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,52018,4,0.27050085000826773
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,26012,5,0.30004202018238407
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,41004,6,0.31980898815316139
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,29017,7,0.35027190463065666
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,28005,8,0.36629240321028761
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,21001,9,0.42280037398551723
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31074,29023,10,0.43871390684445877
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,33008,1,0.5175078158495181
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,15011,2,0.53842821856611678
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,52004,3,0.55455534600346101
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,50011,4,0.62048252077867283
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,52011,5,0.65326464156448505
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,41003,6,0.68837244433358236
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,26009,7,0.78430191864770993
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,51002,8,0.84601954553706493
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,33004,9,0.89056218894832095
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31075,35174,10,0.89514294117959314
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31050,1,0.27993023569071313
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31095,2,0.29883997361124859
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31068,3,0.3406628152812895
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,35113,4,0.34510630416162319
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31091,5,0.35167617793452793
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31098,6,0.38473882856299135
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31083,7,0.43688700650758217
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31051,8,0.44648746612815204
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31065,9,0.46631619735899771
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31076,31096,10,0.48103837218456541
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,12001,1,0.4411664879564845
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,31066,2,0.58990820156448975
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,11007,3,0.72259445915885978
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,51016,4,0.84586403624551076
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,35115,5,0.85796135035710319
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,50010,6,0.89800083729450375
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,51015,7,0.91593901849601855
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,31076,8,0.93440669531911902
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,31053,9,0.95592765471210295
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31077,22007,10,0.96415471578651402
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,31009,1,0.2578734725510215
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,31023,2,0.34068544508547233
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,35082,3,0.35581547040955946
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,31011,4,0.37861284340668494
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,31010,5,0.37982342493933507
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,31087,6,0.39392820380373372
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,35083,7,0.44342364169980136
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,27010,8,0.48308550688803359
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,35133,9,0.48685939940610873
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31078,35052,10,0.51565302468521879
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,43026,1,0.093503408885714692
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,43004,2,0.12779154289966263
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,27003,3,0.16118199467277045
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,31045,4,0.21199605369739147
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,31034,5,0.2509132367556936
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,25014,6,0.27831461598905866
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,35094,7,0.28431967431376204
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,25012,8,0.29274205271769288
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,42010,9,0.29559429140659038
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31079,26001,10,0.32735076066949731
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31028,1,0.10393784807145544
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31027,2,0.24917618328719737
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31040,3,0.26159851372092002
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31093,4,0.2861397904830133
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31030,5,0.31702684708266643
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,26011,6,0.38315477384615615
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31064,7,0.43132126405510407
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31020,8,0.47007234995476271
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,31065,9,0.49318168240276011
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31082,50016,10,0.51089741660760501
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31051,1,0.23621308891380927
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31065,2,0.23898174842587067
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31098,3,0.29949029638154651
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31064,4,0.35491031887149443
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31076,5,0.43688700650758217
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31100,6,0.45785321293134068
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31093,7,0.46402011862996367
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31040,8,0.4949379346534305
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31068,9,0.50365292900975933
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31083,31053,10,0.54263728317559357
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,26009,1,0.48627237154055653
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,41001,2,0.52468148604194076
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,35032,3,0.54152678480079475
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,31086,4,0.61848998981301895
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,28004,5,0.62100468698339173
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,31072,6,0.63074256305187948
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,29009,7,0.6602348216329943
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,29018,8,0.665365383220894
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,21007,9,0.74394344898978404
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31084,35031,10,0.7626904617943463
MDB_ANALYTICAL_2024_2,MDB_PEER_METHOD_1.0,31085,43002,1,0.25684461155085198
